timestamp,sensorPosition,data_type_name,unit_type,units,value,latitude,longitude,configuration_checksum
2026-07-01T00:05:10.000Z,1,bm_soft_temperature_mean_13bits,temperature,°C,16.37,43.47275,-70.36065,0x5e54227b
2026-07-01T00:05:10.000Z,3,bm_do_temperature_mean_16bits,temperature,°C,11.444,43.47275,-70.36065,0x5e54227b
2026-07-01T00:05:10.000Z,3,bm_do_salinity_mean_13bits,mass_ratio,parts per thousand,35.0,43.47275,-70.36065,0x5e54227b
2026-07-01T00:05:10.000Z,3,bm_do_quality_mean_10bits,quality_ratio,unitless,0.91,43.47275,-70.36065,0x5e54227b
2026-07-01T00:05:10.000Z,2,aanderaa_temperature_mean_13bits,temperature,°C,12.25,43.47275,-70.36065,0x5e54227b
2026-07-01T00:05:10.000Z,2,aanderaa_std_tilt_mean_8bits,tilt,rad,0.01,43.47275,-70.36065,0x5e54227b
2026-07-01T00:05:10.000Z,3,bm_do_mg_per_l_mean_17bits,mass_concentration,mg/L,8.121,43.47275,-70.36065,0x5e54227b
2026-07-01T00:05:10.000Z,2,aanderaa_direction_circ_std_13bits,direction,rad,0.558,43.47275,-70.36065,0x5e54227b
2026-07-01T00:05:10.000Z,2,aanderaa_direction_circ_mean_13bits,direction,rad,5.295,43.47275,-70.36065,0x5e54227b
2026-07-01T00:05:10.000Z,2,aanderaa_abs_tilt_mean_8bits,tilt,rad,0.1,43.47275,-70.36065,0x5e54227b
2026-07-01T00:05:10.000Z,2,aanderaa_abs_speed_std_15bits,speed,cm/s,1.35,43.47275,-70.36065,0x5e54227b
2026-07-01T00:05:10.000Z,2,aanderaa_abs_speed_mean_15bits,speed,cm/s,6.7700000000000005,43.47275,-70.36065,0x5e54227b
2026-07-01T00:05:10.000Z,2,aanderaa_reading_count_10bits,reading_count,count,6.0,43.47275,-70.36065,0x5e54227b
2026-07-01T00:35:10.000Z,2,aanderaa_temperature_mean_13bits,temperature,°C,12.34,43.47275,-70.36065,0x5e54227b
2026-07-01T00:35:10.000Z,3,bm_do_temperature_mean_16bits,temperature,°C,11.358,43.47275,-70.36065,0x5e54227b
2026-07-01T00:35:10.000Z,3,bm_do_saturation_pct_mean_18bits,percentage,%,92.319,43.47275,-70.36065,0x5e54227b
2026-07-01T00:35:10.000Z,3,bm_do_salinity_mean_13bits,mass_ratio,parts per thousand,35.0,43.47275,-70.36065,0x5e54227b
2026-07-01T00:35:10.000Z,3,bm_do_mg_per_l_mean_17bits,mass_concentration,mg/L,8.102,43.47275,-70.36065,0x5e54227b
2026-07-01T00:35:10.000Z,2,aanderaa_std_tilt_mean_8bits,tilt,rad,0.01,43.47275,-70.36065,0x5e54227b
2026-07-01T00:35:10.000Z,3,bm_do_quality_mean_10bits,quality_ratio,unitless,0.91,43.47275,-70.36065,0x5e54227b
2026-07-01T00:35:10.000Z,2,aanderaa_direction_circ_std_13bits,direction,rad,0.23800000000000002,43.47275,-70.36065,0x5e54227b
2026-07-01T00:35:10.000Z,2,aanderaa_direction_circ_mean_13bits,direction,rad,4.019,43.47275,-70.36065,0x5e54227b
2026-07-01T00:35:10.000Z,2,aanderaa_abs_tilt_mean_8bits,tilt,rad,0.08,43.47275,-70.36065,0x5e54227b
2026-07-01T00:35:10.000Z,2,aanderaa_abs_speed_std_15bits,speed,cm/s,1.08,43.47275,-70.36065,0x5e54227b
2026-07-01T00:35:10.000Z,2,aanderaa_abs_speed_mean_15bits,speed,cm/s,4.69,43.47275,-70.36065,0x5e54227b
2026-07-01T00:35:10.000Z,1,bm_soft_temperature_mean_13bits,temperature,°C,16.1,43.47275,-70.36065,0x5e54227b
2026-07-01T00:35:10.000Z,2,aanderaa_reading_count_10bits,reading_count,count,5.0,43.47275,-70.36065,0x5e54227b
2026-07-01T01:05:10.000Z,3,bm_do_temperature_mean_16bits,temperature,°C,11.457,43.4727,-70.3606333,0x5e54227b
2026-07-01T01:05:10.000Z,3,bm_do_saturation_pct_mean_18bits,percentage,%,92.554,43.4727,-70.3606333,0x5e54227b
2026-07-01T01:05:10.000Z,3,bm_do_salinity_mean_13bits,mass_ratio,parts per thousand,35.0,43.4727,-70.3606333,0x5e54227b
2026-07-01T01:05:10.000Z,3,bm_do_quality_mean_10bits,quality_ratio,unitless,0.912,43.4727,-70.3606333,0x5e54227b
2026-07-01T01:05:10.000Z,3,bm_do_mg_per_l_mean_17bits,mass_concentration,mg/L,8.107,43.4727,-70.3606333,0x5e54227b
2026-07-01T01:05:10.000Z,2,aanderaa_temperature_mean_13bits,temperature,°C,12.280000000000001,43.4727,-70.3606333,0x5e54227b
2026-07-01T01:05:10.000Z,2,aanderaa_std_tilt_mean_8bits,tilt,rad,0.01,43.4727,-70.3606333,0x5e54227b
2026-07-01T01:05:10.000Z,2,aanderaa_reading_count_10bits,reading_count,count,5.0,43.4727,-70.3606333,0x5e54227b
2026-07-01T01:05:10.000Z,2,aanderaa_direction_circ_mean_13bits,direction,rad,4.225,43.4727,-70.3606333,0x5e54227b
2026-07-01T01:05:10.000Z,2,aanderaa_abs_tilt_mean_8bits,tilt,rad,0.04,43.4727,-70.3606333,0x5e54227b
2026-07-01T01:05:10.000Z,2,aanderaa_abs_speed_std_15bits,speed,cm/s,0.7000000000000001,43.4727,-70.3606333,0x5e54227b
