timestamp,sensorPosition,data_type_name,unit_type,units,value,latitude,longitude,configuration_checksum
2026-05-02T00:05:10.000Z,1,bm_soft_temperature_mean_13bits,temperature,°C,9.25,43.4726167,-70.36075,0x5e54227b
2026-05-02T00:05:10.000Z,2,aanderaa_reading_count_10bits,reading_count,count,5.0,43.4726167,-70.36075,0x5e54227b
2026-05-02T00:05:10.000Z,2,aanderaa_abs_speed_mean_15bits,speed,cm/s,1.68,43.4726167,-70.36075,0x5e54227b
2026-05-02T00:05:10.000Z,2,aanderaa_abs_speed_std_15bits,speed,cm/s,1.19,43.4726167,-70.36075,0x5e54227b
2026-05-02T00:05:10.000Z,2,aanderaa_direction_circ_mean_13bits,direction,rad,4.303,43.4726167,-70.36075,0x5e54227b
2026-05-02T00:05:10.000Z,2,aanderaa_direction_circ_std_13bits,direction,rad,0.918,43.4726167,-70.36075,0x5e54227b
2026-05-02T00:05:10.000Z,3,bm_do_quality_mean_10bits,quality_ratio,unitless,0.916,43.4726167,-70.36075,0x5e54227b
2026-05-02T00:05:10.000Z,2,aanderaa_abs_tilt_mean_8bits,tilt,rad,0.06,43.4726167,-70.36075,0x5e54227b
2026-05-02T00:05:10.000Z,2,aanderaa_temperature_mean_13bits,temperature,°C,7.890000000000001,43.4726167,-70.36075,0x5e54227b
2026-05-02T00:05:10.000Z,3,bm_do_mg_per_l_mean_17bits,mass_concentration,mg/L,9.293000000000001,43.4726167,-70.36075,0x5e54227b
2026-05-02T00:05:10.000Z,3,bm_do_salinity_mean_13bits,mass_ratio,parts per thousand,35.0,43.4726167,-70.36075,0x5e54227b
2026-05-02T00:05:10.000Z,3,bm_do_saturation_pct_mean_18bits,percentage,%,98.389,43.4726167,-70.36075,0x5e54227b
2026-05-02T00:05:10.000Z,3,bm_do_temperature_mean_16bits,temperature,°C,7.7940000000000005,43.4726167,-70.36075,0x5e54227b
2026-05-02T00:05:10.000Z,2,aanderaa_std_tilt_mean_8bits,tilt,rad,0.02,43.4726167,-70.36075,0x5e54227b
2026-05-02T00:35:10.000Z,2,aanderaa_direction_circ_std_13bits,direction,rad,0.647,43.4726167,-70.36075,0x5e54227b
2026-05-02T00:35:10.000Z,2,aanderaa_reading_count_10bits,reading_count,count,4.0,43.4726167,-70.36075,0x5e54227b
2026-05-02T00:35:10.000Z,1,bm_soft_temperature_mean_13bits,temperature,°C,9.07,43.4726167,-70.36075,0x5e54227b
2026-05-02T00:35:10.000Z,2,aanderaa_abs_speed_mean_15bits,speed,cm/s,3.8000000000000003,43.4726167,-70.36075,0x5e54227b
2026-05-02T00:35:10.000Z,2,aanderaa_abs_tilt_mean_8bits,tilt,rad,0.05,43.4726167,-70.36075,0x5e54227b
2026-05-02T00:35:10.000Z,2,aanderaa_direction_circ_mean_13bits,direction,rad,3.326,43.4726167,-70.36075,0x5e54227b
2026-05-02T00:35:10.000Z,2,aanderaa_abs_speed_std_15bits,speed,cm/s,1.57,43.4726167,-70.36075,0x5e54227b
2026-05-02T00:35:10.000Z,3,bm_do_saturation_pct_mean_18bits,percentage,%,97.914,43.4726167,-70.36075,0x5e54227b
2026-05-02T00:35:10.000Z,3,bm_do_mg_per_l_mean_17bits,mass_concentration,mg/L,9.258000000000001,43.4726167,-70.36075,0x5e54227b
2026-05-02T00:35:10.000Z,3,bm_do_quality_mean_10bits,quality_ratio,unitless,0.916,43.4726167,-70.36075,0x5e54227b
2026-05-02T00:35:10.000Z,3,bm_do_salinity_mean_13bits,mass_ratio,parts per thousand,35.0,43.4726167,-70.36075,0x5e54227b
2026-05-02T00:35:10.000Z,3,bm_do_temperature_mean_16bits,temperature,°C,7.766,43.4726167,-70.36075,0x5e54227b
2026-05-02T00:35:10.000Z,2,aanderaa_temperature_mean_13bits,temperature,°C,7.9,43.4726167,-70.36075,0x5e54227b
2026-05-02T00:35:10.000Z,2,aanderaa_std_tilt_mean_8bits,tilt,rad,0.02,43.4726167,-70.36075,0x5e54227b
2026-05-02T01:05:10.000Z,2,aanderaa_direction_circ_mean_13bits,direction,rad,3.545,43.4726167,-70.36075,0x5e54227b
2026-05-02T01:05:10.000Z,1,bm_soft_temperature_mean_13bits,temperature,°C,8.950000000000001,43.4726167,-70.36075,0x5e54227b
