timestamp,sensorPosition,data_type_name,unit_type,units,value,latitude,longitude,configuration_checksum
2026-04-15T00:05:10.000Z,1,bm_soft_temperature_mean_13bits,temperature,°C,6.49,43.4725833,-70.3607667,0x5e54227b
2026-04-15T00:05:10.000Z,2,aanderaa_reading_count_10bits,reading_count,count,4.0,43.4725833,-70.3607667,0x5e54227b
2026-04-15T00:05:10.000Z,2,aanderaa_abs_speed_mean_15bits,speed,cm/s,2.5100000000000002,43.4725833,-70.3607667,0x5e54227b
2026-04-15T00:05:10.000Z,2,aanderaa_abs_speed_std_15bits,speed,cm/s,2.0,43.4725833,-70.3607667,0x5e54227b
2026-04-15T00:05:10.000Z,2,aanderaa_direction_circ_mean_13bits,direction,rad,2.318,43.4725833,-70.3607667,0x5e54227b
2026-04-15T00:05:10.000Z,2,aanderaa_direction_circ_std_13bits,direction,rad,0.834,43.4725833,-70.3607667,0x5e54227b
2026-04-15T00:05:10.000Z,3,bm_do_quality_mean_10bits,quality_ratio,unitless,0.916,43.4725833,-70.3607667,0x5e54227b
2026-04-15T00:05:10.000Z,2,aanderaa_abs_tilt_mean_8bits,tilt,rad,0.11,43.4725833,-70.3607667,0x5e54227b
2026-04-15T00:05:10.000Z,2,aanderaa_temperature_mean_13bits,temperature,°C,4.99,43.4725833,-70.3607667,0x5e54227b
2026-04-15T00:05:10.000Z,3,bm_do_mg_per_l_mean_17bits,mass_concentration,mg/L,11.579,43.4725833,-70.3607667,0x5e54227b
2026-04-15T00:05:10.000Z,3,bm_do_salinity_mean_13bits,mass_ratio,parts per thousand,35.0,43.4725833,-70.3607667,0x5e54227b
2026-04-15T00:05:10.000Z,3,bm_do_saturation_pct_mean_18bits,percentage,%,114.543,43.4725833,-70.3607667,0x5e54227b
2026-04-15T00:05:10.000Z,3,bm_do_temperature_mean_16bits,temperature,°C,4.815,43.4725833,-70.3607667,0x5e54227b
2026-04-15T00:05:10.000Z,2,aanderaa_std_tilt_mean_8bits,tilt,rad,0.02,43.4725833,-70.3607667,0x5e54227b
2026-04-15T00:35:10.000Z,2,aanderaa_direction_circ_std_13bits,direction,rad,0.29,43.4725833,-70.3607667,0x5e54227b
2026-04-15T00:35:10.000Z,2,aanderaa_reading_count_10bits,reading_count,count,4.0,43.4725833,-70.3607667,0x5e54227b
2026-04-15T00:35:10.000Z,1,bm_soft_temperature_mean_13bits,temperature,°C,6.380000000000001,43.4725833,-70.3607667,0x5e54227b
