timestamp,sensorPosition,data_type_name,unit_type,units,value,latitude,longitude,configuration_checksum
2025-11-13T00:05:11.000Z,1,bm_soft_temperature_mean_13bits,temperature,°C,9.77,43.4727,-70.3604,0x5e54227b
2025-11-13T00:05:11.000Z,2,aanderaa_reading_count_10bits,reading_count,count,5.0,43.4727,-70.3604,0x5e54227b
2025-11-13T00:05:11.000Z,2,aanderaa_abs_speed_mean_15bits,speed,cm/s,4.16,43.4727,-70.3604,0x5e54227b
2025-11-13T00:05:11.000Z,2,aanderaa_abs_speed_std_15bits,speed,cm/s,3.58,43.4727,-70.3604,0x5e54227b
2025-11-13T00:05:11.000Z,2,aanderaa_direction_circ_mean_13bits,direction,rad,2.436,43.4727,-70.3604,0x5e54227b
2025-11-13T00:05:11.000Z,2,aanderaa_direction_circ_std_13bits,direction,rad,0.352,43.4727,-70.3604,0x5e54227b
2025-11-13T00:05:11.000Z,3,bm_do_quality_mean_10bits,quality_ratio,unitless,0.93,43.4727,-70.3604,0x5e54227b
2025-11-13T00:05:11.000Z,2,aanderaa_abs_tilt_mean_8bits,tilt,rad,0.06,43.4727,-70.3604,0x5e54227b
2025-11-13T00:05:11.000Z,2,aanderaa_temperature_mean_13bits,temperature,°C,10.06,43.4727,-70.3604,0x5e54227b
2025-11-13T00:05:11.000Z,3,bm_do_mg_per_l_mean_17bits,mass_concentration,mg/L,6.838,43.4727,-70.3604,0x5e54227b
2025-11-13T00:05:11.000Z,3,bm_do_salinity_mean_13bits,mass_ratio,parts per thousand,35.0,43.4727,-70.3604,0x5e54227b
2025-11-13T00:05:11.000Z,3,bm_do_saturation_pct_mean_18bits,percentage,%,76.87,43.4727,-70.3604,0x5e54227b
2025-11-13T00:05:11.000Z,3,bm_do_temperature_mean_16bits,temperature,°C,10.228,43.4727,-70.3604,0x5e54227b
2025-11-13T00:05:11.000Z,2,aanderaa_std_tilt_mean_8bits,tilt,rad,0.01,43.4727,-70.3604,0x5e54227b
2025-11-13T00:35:11.000Z,2,aanderaa_direction_circ_std_13bits,direction,rad,0.192,43.4727,-70.3604,0x5e54227b
2025-11-13T00:35:11.000Z,2,aanderaa_reading_count_10bits,reading_count,count,4.0,43.4727,-70.3604,0x5e54227b
2025-11-13T00:35:11.000Z,1,bm_soft_temperature_mean_13bits,temperature,°C,9.41,43.4727,-70.3604,0x5e54227b
2025-11-13T00:35:11.000Z,2,aanderaa_abs_speed_mean_15bits,speed,cm/s,7.23,43.4727,-70.3604,0x5e54227b
2025-11-13T00:35:11.000Z,2,aanderaa_abs_tilt_mean_8bits,tilt,rad,0.08,43.4727,-70.3604,0x5e54227b
2025-11-13T00:35:11.000Z,2,aanderaa_direction_circ_mean_13bits,direction,rad,2.705,43.4727,-70.3604,0x5e54227b
2025-11-13T00:35:11.000Z,2,aanderaa_abs_speed_std_15bits,speed,cm/s,1.23,43.4727,-70.3604,0x5e54227b
2025-11-13T00:35:11.000Z,3,bm_do_saturation_pct_mean_18bits,percentage,%,76.492,43.4727,-70.3604,0x5e54227b
2025-11-13T00:35:11.000Z,3,bm_do_mg_per_l_mean_17bits,mass_concentration,mg/L,6.803,43.4727,-70.3604,0x5e54227b
