Epoch Time,Processing Source,Latitude (deg),Longitude (deg),Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Wind Speed (m/s),Wind Direction (deg),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg)
1789603200,hdr,43.4729067,-70.359644,0.214,5.689,5.268,84.557,28.281,78.324,42.876,0.56,89,0.029296875,0.126953125,0.114,11.255,79.332,49.856,0.126953125,0.80078125,0.181,4.351,78.126,40.432
1789603500,embedded,43.4729,-70.3596333,0.21,5.68,5.38,86.281,30.416,78.928,48.18,0.4,91,,,,,,,,,,,,
1789604100,hdr,43.4729092,-70.3596382,0.221,8.533,5.369,73.969,37.573,76.749,40.542,0.65,86,0.029296875,0.126953125,0.131,10.144,73.648,43.42,0.126953125,0.80078125,0.178,4.283,78.154,41.125
1789605000,hdr,43.4729065,-70.3596462,0.24,8.533,5.548,70.407,31.111,76.7,36.792,0.59,82,0.029296875,0.126953125,0.128,10.01,76.466,39.945,0.126953125,0.80078125,0.203,4.72,76.755,36.705
1789605300,embedded,43.4729,-70.3596167,0.24,8.54,5.54,73.185,33.287,76.972,40.147,0.4,85,,,,,,,,,,,,
1789605900,hdr,43.472909,-70.3596475,0.24,7.877,5.51,64.727,32.013,74.353,38.778,0.67,79,0.029296875,0.126953125,0.124,10.255,73.381,44.001,0.126953125,0.80078125,0.206,4.724,74.501,37.469
1789607100,embedded,43.47295,-70.3596333,0.26,7.88,5.6,73.051,30.491,76.614,38.631,0.4,85,,,,,,,,,,,,
1789607700,hdr,43.4729425,-70.3596605,0.248,8.533,5.596,82.11,33.521,81.767,40.297,0.54,69,0.029296875,0.126953125,0.139,10.174,79.991,40.087,0.126953125,0.80078125,0.206,4.643,82.44,41.759
1789608600,hdr,43.4729493,-70.359678,0.227,7.877,5.342,65.554,30.574,77.21,39.652,0.44,75,0.029296875,0.126953125,0.113,9.982,78.229,43.774,0.126953125,0.80078125,0.196,4.624,77.065,39.459
1789608900,embedded,43.47295,-70.3596833,0.24,8.54,5.54,75.804,31.487,78.182,41.709,0.4,68,,,,,,,,,,,,
1789609500,hdr,43.4729492,-70.3597232,0.272,7.877,5.893,70.462,27.149,75.341,35.71,0.52,73,0.029296875,0.126953125,0.139,9.948,74.96,39.042,0.126953125,0.80078125,0.233,5.145,75.314,35.218
1789610400,hdr,43.4729525,-70.359702,0.244,8.533,5.442,80.749,33.501,77.507,37.537,0.38,75,0.029296875,0.126953125,0.121,9.825,82.099,41.093,0.126953125,0.80078125,0.212,4.745,75.774,37.48
1789610700,embedded,43.4729333,-70.3597167,0.26,7.88,5.64,72.034,29.401,76.332,38.553,0.4,74,,,,,,,,,,,,
1789611300,hdr,43.4729218,-70.359752,0.258,7.877,5.52,76.775,34.182,79.258,36.53,0.42,79,0.029296875,0.126953125,0.121,10.343,77.338,36.533,0.126953125,0.80078125,0.227,4.872,79.835,37.433
1789612200,hdr,43.472908,-70.3597773,0.252,7.877,5.621,63.223,33.801,77.128,37.803,0.36,90,0.029296875,0.126953125,0.131,10.293,72.937,39.035,0.126953125,0.80078125,0.215,4.816,77.764,38.178
1789612500,embedded,43.4729167,-70.35975,0.25,7.88,5.54,72.816,39.337,77.823,39.695,0.4,74,,,,,,,,,,,,
1789613100,hdr,43.4729018,-70.3598043,0.261,7.877,5.9,78.73,33.978,81.008,37.286,0.46,72,0.029296875,0.126953125,0.138,11.054,81.322,43.092,0.126953125,0.80078125,0.222,5.001,80.795,35.584
1789614000,hdr,43.4728903,-70.3598237,0.252,7.877,5.557,76.632,35.225,78.878,38.838,0.44,99,0.029296875,0.126953125,0.128,10.296,78.312,41.611,0.126953125,0.80078125,0.217,4.788,78.238,38.685
1789614300,embedded,43.4728833,-70.3598167,0.25,7.88,5.58,77.494,36.326,78.705,41.027,0.4,85,,,,,,,,,,,,
1789614900,hdr,43.4728838,-70.3598065,0.269,7.877,5.721,78.04,26.774,80.303,36.373,0.63,69,0.029296875,0.126953125,0.13,10.116,77.011,42.608,0.126953125,0.80078125,0.235,5.051,81.033,35.85
