Epoch Time,Processing Source,Latitude (deg),Longitude (deg),Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Wind Speed (m/s),Wind Direction (deg),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg)
1789344000,hdr,43.4728882,-70.3598365,0.24,5.389,3.906,73.611,22.799,84.505,41.445,1.15,79,0.029296875,0.126953125,0.093,9.956,83.317,50.43,0.126953125,0.80078125,0.221,3.525,84.078,40.152
1789344300,embedded,43.4729,-70.3598333,0.24,5.38,3.84,68.926,27.328,82.64,45.901,1.2,80,,,,,,,,,,,,
1789344900,hdr,43.4729053,-70.3598385,0.233,5.389,3.833,73.124,29.864,85.467,40.622,0.98,96,0.029296875,0.126953125,0.076,10.059,74.484,53.319,0.126953125,0.80078125,0.221,3.572,85.86,39.055
1789345800,hdr,43.4729215,-70.3598367,0.238,5.389,3.783,77.533,31.567,83.971,39.864,1.13,90,0.029296875,0.126953125,0.088,9.651,75.819,45.18,0.126953125,0.80078125,0.221,3.448,84.795,39.491
1789346100,embedded,43.4729,-70.3598333,0.24,5.38,3.82,77.371,31.436,84.77,42.988,1.2,91,,,,,,,,,,,,
1789346700,hdr,43.4729,-70.3598412,0.242,9.309,3.812,78.971,37.263,88.102,40.835,1.28,87,0.029296875,0.126953125,0.1,9.956,75.969,43.368,0.126953125,0.80078125,0.221,3.381,89.898,40.569
1789347900,embedded,43.4728833,-70.35985,0.24,5.12,3.88,86.552,31.888,84.988,44.841,1.2,80,,,,,,,,,,,,
1789348500,hdr,43.4728905,-70.3598733,0.245,5.389,4.014,84.742,24.355,87.441,39.204,1.5,92,0.029296875,0.126953125,0.102,10.151,73.611,43.894,0.126953125,0.80078125,0.223,3.561,89.81,37.981
1789349400,hdr,43.4728848,-70.3598603,0.235,4.452,3.978,85.927,32.104,88.105,41.541,1.12,92,0.029296875,0.126953125,0.093,9.838,70.276,46.724,0.126953125,0.80078125,0.216,3.582,91.057,40.105
1789349700,embedded,43.4728833,-70.35985,0.25,5.12,3.98,91.004,26.553,87.75,42.726,1.2,97,,,,,,,,,,,,
1789350300,hdr,43.4728883,-70.359855,0.271,5.12,3.945,90.916,23.176,89.921,37.978,1.77,96,0.029296875,0.126953125,0.087,10.419,76.58,49.37,0.126953125,0.80078125,0.257,3.683,91.236,35.947
1789351200,hdr,43.4728762,-70.3598527,0.272,9.309,4.176,71.113,37.747,89.693,39.317,1.11,88,0.029296875,0.126953125,0.125,9.739,75.016,43.231,0.126953125,0.80078125,0.242,3.62,93.626,37.999
1789351500,embedded,43.4728667,-70.35985,0.26,5.12,4.0,90.383,28.435,88.675,42.978,1.2,91,,,,,,,,,,,,
1789352100,hdr,43.4728872,-70.3598745,0.267,5.12,4.045,95.959,23.489,96.187,39.426,1.11,89,0.029296875,0.126953125,0.107,9.821,85.21,47.01,0.126953125,0.80078125,0.245,3.636,98.033,37.477
1789353000,hdr,43.4728898,-70.3598523,0.27,5.12,3.989,97.709,27.907,95.5,40.015,1.1,105,0.029296875,0.126953125,0.095,10.418,80.392,49.672,0.126953125,0.80078125,0.252,3.666,96.95,39.049
1789353300,embedded,43.4728833,-70.35985,0.27,5.12,4.04,95.609,28.061,93.586,42.96,0.8,97,,,,,,,,,,,,
1789353900,hdr,43.4728745,-70.3598675,0.294,5.12,4.277,88.009,20.182,89.744,37.577,1.25,82,0.029296875,0.126953125,0.117,10.136,85.425,44.027,0.126953125,0.80078125,0.269,3.854,90.453,36.173
1789354800,hdr,43.472874,-70.3598597,0.27,4.876,4.22,88.296,21.265,93.066,39.71,1.46,102,0.029296875,0.126953125,0.115,10.196,81.402,48.823,0.126953125,0.80078125,0.245,3.735,95.319,37.095
1789355100,embedded,43.4728667,-70.3598667,0.28,4.88,4.22,90.249,25.585,91.632,42.821,1.2,97,,,,,,,,,,,,
1789355700,hdr,43.4728783,-70.3598788,0.275,4.655,4.178,95.514,29.032,96.712,41.076,1.15,100,0.029296875,0.126953125,0.127,10.125,88.302,51.585,0.126953125,0.80078125,0.244,3.605,98.311,38.073
1789356600,hdr,43.4728843,-70.3598678,0.284,4.876,4.461,96.801,23.768,95.828,40.594,1.07,94,0.029296875,0.126953125,0.131,10.874,86.091,51.459,0.126953125,0.80078125,0.251,3.843,97.641,36.816
1789356900,embedded,43.4728667,-70.3598667,0.27,4.88,4.26,94.827,27.728,94.75,44.644,1.2,91,,,,,,,,,,,,
