Epoch Time,Processing Source,Latitude (deg),Longitude (deg),Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Wind Speed (m/s),Wind Direction (deg),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg)
1788998400,hdr,43.4728757,-70.3598447,0.315,3.938,4.041,102.811,28.696,94.883,37.345,1.33,102,0.029296875,0.126953125,0.108,10.617,76.995,52.917,0.126953125,0.80078125,0.295,3.73,96.402,34.569
1788998700,embedded,43.4728667,-70.35985,0.32,4.1,3.94,101.431,24.638,93.71,40.087,1.6,102,,,,,,,,,,,,
1788999300,hdr,43.4728667,-70.3598525,0.341,3.938,4.014,98.164,23.794,95.201,38.793,1.51,92,0.029296875,0.126953125,0.123,11.59,84.742,58.285,0.126953125,0.80078125,0.318,3.654,96.041,35.032
1789000200,hdr,43.4728525,-70.3598203,0.324,3.938,3.973,95.717,19.413,94.699,37.675,1.55,95,0.029296875,0.126953125,0.105,11.764,79.109,57.32,0.126953125,0.80078125,0.307,3.688,95.78,34.899
1789000500,embedded,43.47285,-70.3598333,0.34,4.1,4.02,102.141,22.207,94.802,42.573,1.6,97,,,,,,,,,,,,
1789001100,hdr,43.4728478,-70.3598205,0.348,4.096,3.918,103.466,21.53,97.826,36.425,1.75,97,0.029296875,0.126953125,0.122,10.831,90.582,55.805,0.126953125,0.80078125,0.326,3.596,98.784,33.342
1789002300,embedded,43.4728333,-70.3598333,0.33,4.1,3.94,100.899,24.327,95.68,42.797,1.6,97,,,,,,,,,,,,
1789002900,hdr,43.472845,-70.3598307,0.338,3.938,3.961,104.778,24.384,99.297,38.937,1.67,104,0.029296875,0.126953125,0.116,11.548,87.221,61.131,0.126953125,0.80078125,0.317,3.643,100.202,34.915
1789003800,hdr,43.472896,-70.359817,0.335,4.096,3.901,96.003,29.461,94.575,40.564,1.69,87,0.029296875,0.126953125,0.111,10.744,79.708,62.448,0.126953125,0.80078125,0.316,3.616,95.607,37.511
1789004100,embedded,43.4729167,-70.3597833,0.33,4.1,3.92,99.785,30.637,96.177,45.738,1.2,91,,,,,,,,,,,,
