Epoch Time,Processing Source,Latitude (deg),Longitude (deg),Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Wind Speed (m/s),Wind Direction (deg),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg)
1788566400,hdr,43.4728873,-70.359627,0.43,7.314,6.328,76.405,36.975,86.802,40.654,0.67,84,0.029296875,0.126953125,0.153,10.074,86.777,48.047,0.126953125,0.80078125,0.401,6.004,86.65,39.89
1788566700,embedded,43.4728667,-70.3596167,0.42,7.32,6.24,84.091,39.724,89.844,42.918,0.8,97,,,,,,,,,,,,
1788567300,hdr,43.4728767,-70.3596443,0.416,7.314,6.153,90.242,40.008,85.725,40.773,0.73,83,0.029296875,0.126953125,0.154,10.092,87.479,51.161,0.126953125,0.80078125,0.386,5.793,85.707,39.826
1788568200,hdr,43.4728747,-70.3596457,0.394,6.827,6.434,87.569,34.783,87.882,41.717,0.56,87,0.029296875,0.126953125,0.171,10.398,88.259,48.225,0.126953125,0.80078125,0.355,5.914,87.803,40.199
1788568500,embedded,43.4728667,-70.3596333,0.39,7.32,6.32,85.769,41.157,86.196,43.836,0.4,85,,,,,,,,,,,,
1788569100,hdr,43.4728705,-70.3596437,0.388,7.877,6.437,82.192,39.957,85.077,42.477,0.48,89,0.029296875,0.126953125,0.179,10.592,96.832,48.801,0.126953125,0.80078125,0.344,5.823,82.321,40.727
1788570300,embedded,43.4728333,-70.3596,0.36,7.32,6.26,76.679,36.453,84.439,43.923,0.4,91,,,,,,,,,,,,
1788570900,hdr,43.4728325,-70.3596193,0.355,7.314,6.383,86.48,36.915,83.748,42.032,0.48,78,0.029296875,0.126953125,0.16,10.957,86.09,47.036,0.126953125,0.80078125,0.317,5.77,83.471,41.486
1788571800,hdr,43.4728305,-70.3596275,0.368,7.314,6.571,71.98,35.312,74.868,42.548,0.5,71,0.029296875,0.126953125,0.181,12.093,83.69,56.296,0.126953125,0.80078125,0.32,5.737,72.819,37.139
1788572100,embedded,43.4728333,-70.3596167,0.37,7.32,6.56,77.735,33.577,78.814,43.6,0.4,74,,,,,,,,,,,,
1788572700,hdr,43.4728357,-70.3596288,0.387,7.314,6.755,78.261,25.063,75.685,35.516,0.58,73,0.029296875,0.126953125,0.185,11.47,78.475,48.02,0.126953125,0.80078125,0.34,6.02,75.192,32.073
1788573600,hdr,43.4728423,-70.3596343,0.35,7.314,6.249,78.36,35.959,81.787,37.709,0.53,91,0.029296875,0.126953125,0.128,11.077,81.881,54.581,0.126953125,0.80078125,0.326,5.853,81.612,35.089
1788573900,embedded,43.4728333,-70.3596333,0.35,7.32,6.4,77.976,33.356,78.371,39.985,0.4,80,,,,,,,,,,,,
1788574500,hdr,43.472836,-70.3596472,0.328,7.314,6.18,66.752,35.389,75.754,36.646,0.36,73,0.029296875,0.126953125,0.121,11.244,82.749,44.854,0.126953125,0.80078125,0.304,5.768,74.336,35.52
1788575400,hdr,43.4728472,-70.3596277,0.335,6.4,6.084,72.518,33.993,75.229,33.514,0.43,72,0.029296875,0.126953125,0.127,10.627,71.658,42.311,0.126953125,0.80078125,0.31,5.675,75.195,32.286
1788575700,embedded,43.4728333,-70.35965,0.33,7.32,6.14,72.25,31.075,76.274,37.406,0.4,80,,,,,,,,,,,,
1788576300,hdr,43.472839,-70.3596573,0.324,7.314,6.438,77.013,33.811,77.467,35.675,0.38,75,0.029296875,0.126953125,0.149,11.494,79.278,35.606,0.126953125,0.80078125,0.288,5.76,77.249,36.466
1788577200,hdr,43.4728515,-70.3596292,0.321,6.827,5.977,63.385,24.897,74.122,37.14,0.43,68,0.029296875,0.126953125,0.107,11.625,80.066,53.003,0.126953125,0.80078125,0.302,5.636,73.258,34.896
1788577500,embedded,43.4728333,-70.3596333,0.32,6.82,6.08,72.406,34.242,76.089,40.001,0.4,74,,,,,,,,,,,,
1788578100,hdr,43.472863,-70.3596517,0.277,6.023,5.744,81.321,31.709,78.239,40.613,0.46,86,0.029296875,0.126953125,0.099,10.475,70.472,52.138,0.126953125,0.80078125,0.258,5.384,77.866,40.144
1788579000,hdr,43.4729112,-70.3596353,0.339,6.827,5.991,72.072,30.765,76.236,37.359,0.57,71,0.029296875,0.126953125,0.122,11.346,70.993,51.78,0.126953125,0.80078125,0.317,5.597,76.72,35.183
1788579300,embedded,43.4729,-70.3596333,0.31,6.82,5.98,74.15,35.426,76.839,42.117,0.4,80,,,,,,,,,,,,
1788579900,hdr,43.4728995,-70.359609,0.309,6.827,6.47,77.229,36.663,81.634,51.145,0.37,86,0.029296875,0.126953125,0.158,15.07,71.482,70.555,0.126953125,0.80078125,0.266,5.389,83.102,42.373
1788580800,hdr,43.4728925,-70.3596012,0.299,7.314,6.039,71.723,44.021,70.275,50.258,0.45,73,0.029296875,0.126953125,0.129,12.802,67.193,67.755,0.126953125,0.80078125,0.27,5.388,69.593,46.186
1788581100,embedded,43.4728833,-70.3596,0.3,6.82,6.28,65.782,34.175,73.338,53.174,0.4,74,,,,,,,,,,,,
1788581700,hdr,43.4728817,-70.3596148,0.289,6.827,6.224,61.038,33.125,70.998,50.501,0.31,68,0.029296875,0.126953125,0.134,13.205,74.243,68.541,0.126953125,0.80078125,0.256,5.433,70.718,44.403
1788582600,hdr,43.4728662,-70.3596387,0.315,6.023,6.584,76.836,28.485,78.653,45.651,0.46,76,0.029296875,0.126953125,0.155,14.436,82.294,63.91,0.126953125,0.80078125,0.274,5.603,78.253,38.365
1788582900,embedded,43.4728667,-70.3596333,0.3,6.82,6.48,69.191,38.355,78.424,50.038,0.4,80,,,,,,,,,,,,
1788583500,hdr,43.4728642,-70.35964,0.3,6.4,6.232,76.303,38.279,77.061,45.899,0.38,77,0.029296875,0.126953125,0.139,12.205,83.285,63.643,0.126953125,0.80078125,0.266,5.499,75.493,41.127
1788584400,hdr,43.4728567,-70.3596415,0.295,6.023,6.074,67.241,29.634,75.055,43.302,0.42,67,0.029296875,0.126953125,0.127,12.026,80.972,59.734,0.126953125,0.80078125,0.266,5.455,73.726,39.947
1788584700,embedded,43.47285,-70.3596667,0.29,7.88,6.08,71.135,37.744,74.919,47.94,0.4,74,,,,,,,,,,,,
1788585300,hdr,43.4728308,-70.3597315,0.279,7.877,6.057,67.789,33.289,74.936,41.502,0.37,84,0.029296875,0.126953125,0.113,11.882,75.511,55.55,0.126953125,0.80078125,0.255,5.525,74.126,38.617
1788586200,hdr,43.4728212,-70.3597637,0.266,5.689,5.865,85.96,28.826,78.979,42.274,0.47,82,0.029296875,0.126953125,0.114,11.653,74.696,58.871,0.126953125,0.80078125,0.241,5.277,79.563,39.535
1788586500,embedded,43.4728167,-70.3597667,0.28,6.4,6.0,65.872,34.128,76.144,46.009,0.4,85,,,,,,,,,,,,
1788587100,hdr,43.4728282,-70.3597998,0.277,6.023,5.736,78.059,30.715,78.949,45.303,0.36,83,0.029296875,0.126953125,0.118,12.177,83.738,60.112,0.126953125,0.80078125,0.251,5.135,76.766,43.07
1788588000,hdr,43.4728375,-70.3598317,0.295,7.314,5.527,70.969,41.707,77.569,47.909,0.29,77,0.029296875,0.126953125,0.127,11.015,77.953,61.832,0.126953125,0.80078125,0.266,4.961,77.151,44.589
1788588300,embedded,43.4728333,-70.3598167,0.29,7.88,5.62,76.608,44.65,78.852,50.489,0.4,80,,,,,,,,,,,,
1788588900,hdr,43.472835,-70.3598348,0.291,6.4,5.519,67.184,35.778,77.757,44.246,0.34,93,0.029296875,0.126953125,0.109,10.837,76.973,54.965,0.126953125,0.80078125,0.269,5.111,77.019,42.965
1788589800,hdr,43.4728243,-70.3598365,0.282,7.877,5.739,67.344,35.107,76.28,48.262,0.27,84,0.029296875,0.126953125,0.135,11.531,70.831,61.786,0.126953125,0.80078125,0.248,4.999,76.697,44.384
