Epoch Time,Processing Source,f,varianceDensity
1789430400,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.0016148479999999999;0.008224768;0.006576128;0.002556928;0.005582848;0.0029992960000000003;0.003180544;0.009798656;0.012895232;0.013686784;0.01211392;0.019176448;0.028862464;0.025302016;0.013048832;0.009345024;0.005168128000000001;0.003822592;0.00237568;0.001777664;0.000887808;0.001460224;0.001440768;0.0012871680000000002;0.00125952;0.001548288;0.001688576;0.0021985280000000004;0.0034652159999999997;0.001692672;0.0017039359999999999;0.001586176;0.0023470080000000003;0.0022814719999999997;0.005283839999999999;0.00594944;0.0038594560000000003;0.002997248;0.0023511039999999997;0.00252416;0.002905088;0.00208896;0.001552384;0.001027072;0.001646592;0.0014919679999999998;0.001241088;0.0010608640000000001;0.0011786239999999999;0.001373184;0.0018513919999999999;0.0023500800000000005;0.00194048;0.00246784;0.003127296;0.003687424;0.0025917439999999996;0.00234496;0.0033802240000000002;0.002213888;0.0017858560000000002;0.001744896;0.00160256;0.0014530559999999999;0.000864256;0.000790528;0.001283072;0.001247232;0.0012072959999999998;0.0008509440000000001;0.0010598399999999998;0.001504256;0.001301504;0.0007249919999999999;0.000466944;0.000679936;0.000776192;0.00068608;0.0010178560000000001
1789431300,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.002770944;0.0056801279999999996;0.007114752;0.004344832000000001;0.004518912;0.007269376;0.007269376;0.005594112;0.008141823999999999;0.010886144;0.010326016;0.01464832;0.030102528;0.032602111999999996;0.0161792;0.008522752;0.006351872000000001;0.005081088000000001;0.002725888;0.002055168;0.001736704;0.001942528;0.0020879360000000003;0.00135168;0.001028096;0.001241088;0.001548288;0.002448384;0.0024576;0.002185216;0.0019773440000000002;0.001676288;0.0018882559999999998;0.003279872;0.0034498560000000003;0.0026521599999999998;0.00257024;0.00421888;0.004123648;0.003480576;0.002300928;0.001686528;0.00239104;0.0021043200000000002;0.0018995200000000002;0.001108992;0.001052672;0.0013260799999999999;0.0013926400000000001;0.001574912;0.001798144;0.0011755519999999998;0.0011909120000000001;0.0017561599999999999;0.001734656;0.0013475839999999998;0.0020992000000000003;0.002244608;0.00233984;0.0022272;0.001385472;0.00163328;0.0018882559999999998;0.00169984;0.000837632;0.000996352;0.00136704;0.0012789759999999998;0.000863232;0.00090624;0.000801792;0.000698368;0.0007464960000000001;0.000723968;0.0007290879999999999;0.0007925759999999999;0.00079872;0.001022976;0.001193984
1789432200,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.0029163519999999997;0.005640192;0.00823808;0.007945216;0.008873984;0.00825856;0.006299648;0.006160384;0.007791616;0.010917887999999999;0.008449024;0.010011648;0.01454592;0.025396224;0.016717824;0.010145791999999999;0.0068106239999999995;0.0022302719999999997;0.0027729919999999997;0.0028129279999999997;0.001992704;0.000882688;0.001221632;0.0013690880000000003;0.001574912;0.001611776;0.001876992;0.002310144;0.0017305600000000001;0.001242112;0.001675264;0.0017807360000000002;0.00246784;0.002671616;0.0028538879999999997;0.00200704;0.0032358400000000002;0.003203072;0.0031539199999999997;0.00310784;0.001984512;0.0020981759999999998;0.002865152;0.002348032;0.00165376;0.0014786559999999999;0.001009664;0.0013393919999999998;0.0015779840000000002;0.001302528;0.00115712;0.001127424;0.0009768959999999999;0.0009523200000000001;0.0009523200000000001;0.000738304;0.000776192;0.00149504;0.00128512;0.0018513919999999999;0.001933312;0.001353728;0.001102848;0.0013035520000000001;0.001517568;0.0013148160000000001;0.00145408;0.001726464;0.0012154879999999998;0.000941056;0.001462272;0.0016732160000000002;0.0014653440000000002;0.0020254720000000004;0.00160256;0.000908288;0.0011048960000000002;0.001251328;0.001040384
1789433100,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.005157888;0.009038848;0.009844736;0.006590464;0.006299648;0.0046745599999999995;0.0036976640000000002;0.006846464;0.01991168;0.022581247999999998;0.014291968;0.016304127999999998;0.022242304;0.027953152;0.02661888;0.011133952;0.004901888;0.003141632;0.002619392;0.0025262080000000003;0.001796096;0.0015513600000000001;0.0013752319999999999;0.001307648;0.001312768;0.001532928;0.001529856;0.001799168;0.0021821440000000004;0.002009088;0.0014499839999999999;0.002267136;0.0017643519999999998;0.0026245120000000003;0.004857856;0.004352;0.002596864;0.0030361600000000004;0.00229888;0.002316288;0.001984512;0.001635328;0.0016179200000000001;0.0020029439999999996;0.0017766400000000001;0.00188928;0.0015206400000000002;0.0011151359999999999;0.001084416;0.001084416;0.0012195840000000001;0.0012072959999999998;0.001301504;0.0008837120000000001;0.0010127360000000002;0.001242112;0.0012195840000000001;0.001422336;0.0017131520000000001;0.001149952;0.001435648;0.001486848;0.00113152;0.001251328;0.0010803199999999998;0.00110592;0.00108544;0.00110592;0.001000448;0.001483776;0.001000448;0.001133568;0.001106944;0.001032192;0.000772096;0.00100352;0.000730112;0.000620544;0.000731136
1789434900,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.0018237440000000002;0.0056576000000000005;0.004287487999999999;0.000643072;0.0026286079999999997;0.003295232;0.003641344;0.003485696;0.005322752;0.010720256;0.014899200000000001;0.011644928;0.016595968;0.012681215999999999;0.012153856;0.010725376;0.006209536;0.004385792;0.002813952;0.002069504;0.001654784;0.0013035520000000001;0.001839104;0.00158208;0.001425408;0.001055744;0.0013608960000000001;0.00151552;0.001957888;0.0016435199999999999;0.001180672;0.001422336;0.001989632;0.0026849280000000005;0.001830912;0.0029870079999999998;0.0031856640000000004;0.0029634559999999997;0.002131968;0.0029460479999999997;0.00370176;0.002076672;0.001524736;0.001420288;0.0014243840000000001;0.0015677439999999998;0.0011509760000000002;0.001186816;0.00067072;0.0008519679999999999;0.000933888;0.0009584639999999999;0.000978944;0.001015808;0.0012748800000000002;0.00180224;0.001603584;0.0018974719999999999;0.0021985280000000004;0.001746944;0.0016148479999999999;0.00163328;0.0013824;0.0014632959999999998;0.001430528;0.0011161600000000002;0.0013393919999999998;0.001572864;0.0009564160000000001;0.0008089600000000001;0.000754688;0.000607232;0.000927744;0.000951296;0.000748544;0.000676864;0.000539648;0.000990208;0.0011970559999999997
1789435800,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.004314112;0.004276224;0.0028549120000000002;0.006169600000000001;0.004939776;0.001229824;0.0031139839999999998;0.00819712;0.006746112;0.00838656;0.009056255999999999;0.01110528;0.011003904;0.015088639999999999;0.011350016;0.011360255999999999;0.009549823999999998;0.005303295999999999;0.003366912;0.0008867839999999999;0.000799744;0.00085504;0.000887808;0.000782336;0.000812032;0.001127424;0.001620992;0.001659904;0.001887232;0.00238592;0.0021606399999999997;0.002532352;0.0024064;0.002763776;0.002699264;0.00327168;0.004130816000000001;0.005482496;0.0035348480000000006;0.003050496;0.003349504;0.0033341440000000003;0.002904064;0.002945024;0.001496064;0.0010291200000000001;0.0016609279999999999;0.001624064;0.0019189760000000002;0.0024064;0.002287616;0.002948096;0.002776064;0.001803264;0.001700864;0.0016435199999999999;0.0019455999999999998;0.0019455999999999998;0.0013946879999999998;0.000863232;0.0009431040000000001;0.001686528;0.0025497600000000003;0.002287616;0.0013783040000000001;0.001507328;0.001750016;0.001251328;0.00124928;0.000864256;0.001271808;0.001250304;0.0013783040000000001;0.0010014719999999998;0.000990208;0.000744448;0.0012625919999999999;0.0008110079999999999;0.000387072
1789436700,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.007590912;0.009358336;0.005275648;0.006240256;0.0065638400000000005;0.003396608;0.001027072;0.003848192;0.008819712000000002;0.015372287999999998;0.009878528;0.008859648;0.01307648;0.014393344;0.019772416;0.008846336000000002;0.005689344;0.004642816;0.003470336;0.00266752;0.001933312;0.0021207039999999997;0.0017018880000000001;0.000748544;0.0008837120000000001;0.0007843840000000001;0.001026048;0.001292288;0.0012083200000000001;0.001275904;0.0018278399999999998;0.001152;0.00136192;0.001787904;0.00249856;0.00226304;0.002092032;0.00274432;0.004040704;0.002909184;0.002046976;0.0019128320000000002;0.002110464;0.002102272;0.0016384000000000001;0.001668096;0.001564672;0.0016936960000000002;0.002052096;0.002757632;0.0035287039999999997;0.0026777600000000004;0.00221184;0.002799616;0.0032819200000000002;0.002855936;0.002951168;0.003151872;0.00211456;0.001540096;0.00141312;0.00229888;0.001688576;0.001195008;0.000753664;0.0012154879999999998;0.0014919679999999998;0.0010127360000000002;0.0011837439999999998;0.000841728;0.00103936;0.00178688;0.0011776;0.0008345599999999999;0.0009727999999999999;0.000955392;0.001180672;0.001380352;0.000628736
1789437600,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.0013056;0.005245952;0.006096896;0.004759552;0.0049479680000000005;0.00247296;0.003652608;0.009870335999999999;0.013709312;0.015602688;0.011828224;0.005681152;0.010018815999999998;0.011419648000000001;0.008977408000000001;0.008549376000000001;0.0075950079999999994;0.004907008;0.002455552;0.002054144;0.0016230399999999999;0.0012185600000000003;0.0017766400000000001;0.0013506560000000002;0.00101376;0.001011712;0.0013260799999999999;0.0011212799999999999;0.001161216;0.001501184;0.000893952;0.0011356159999999999;0.001809408;0.002553856;0.001867776;0.002363392;0.002866176;0.002705408;0.003262464;0.00275456;0.001672192;0.0032296959999999998;0.003414016;0.0032460799999999997;0.002699264;0.002097152;0.0023572479999999997;0.001862656;0.0016220159999999998;0.00185344;0.0028047360000000004;0.004535295999999999;0.005705728;0.002558976;0.0032276479999999996;0.0041963519999999995;0.004389888;0.00456192;0.002921472;0.002456576;0.001974272;0.0017561599999999999;0.00216576;0.001792;0.001861632;0.001818624;0.0013895679999999999;0.0009420800000000001;0.001010688;0.0014940160000000001;0.001483776;0.001391616;0.00115712;0.001176576;0.00129024;0.0011427840000000002;0.0014858240000000002;0.001409024;0.0014745600000000002
1789438500,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.001212416;0.0077568;0.0084992;0.006340607999999999;0.004847616;0.0037724160000000002;0.0049008640000000004;0.009791488;0.010005504;0.014661632;0.012653567999999999;0.007912448;0.012785664;0.015391743999999999;0.016157696000000003;0.014214143999999998;0.009885696;0.006582272;0.002911232;0.001683456;0.0017725439999999998;0.001388544;0.0014233599999999998;0.0018196479999999999;0.001654784;0.001308672;0.0008325120000000001;0.000730112;0.0008591359999999999;0.00088576;0.000941056;0.00110592;0.001498112;0.0015063040000000002;0.001000448;0.001590272;0.0025825279999999997;0.0023459839999999997;0.002417664;0.002045952;0.0020654080000000003;0.002444288;0.003852288;0.003854336;0.002929664;0.001795072;0.001480704;0.002316288;0.0021442559999999998;0.002219008;0.0026245120000000003;0.0028764159999999997;0.0024104960000000003;0.003105792;0.0037345280000000004;0.005441536;0.0039936;0.0036474880000000004;0.003299328;0.002692096;0.00194048;0.001408;0.002210816;0.002353152;0.002417664;0.001659904;0.002192384;0.0013660159999999998;0.0013260799999999999;0.00187392;0.0011837439999999998;0.0009717759999999999;0.001659904;0.001562624;0.001026048;0.001193984;0.0015667199999999997;0.001127424;0.0009943039999999999
1789439400,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.0054784;0.008324096000000001;0.006746112;0.00256;0.004216832;0.005181440000000001;0.005793792;0.01419776;0.018592768;0.014049279999999999;0.01151488;0.008775680000000001;0.013683711999999999;0.017205248;0.015947776;0.01416704;0.008452096;0.004971519999999999;0.0033382399999999997;0.002707456;0.002086912;0.001452032;0.001185792;0.00075776;0.000744448;0.0008591359999999999;0.0010803199999999998;0.0011919360000000002;0.0010680320000000002;0.0009758719999999999;0.0009615359999999999;0.0007106559999999999;0.0009717759999999999;0.00121344;0.0013946879999999998;0.001097728;0.001452032;0.002026496;0.0022927360000000005;0.002378752;0.0027893759999999997;0.002420736;0.002157568;0.0032604160000000004;0.004552704;0.002458624;0.0014929920000000003;0.0025958400000000003;0.003218432;0.00342016;0.0023234560000000002;0.0028088320000000003;0.002714624;0.002221056;0.0032471040000000002;0.006331392;0.004470783999999999;0.004348928;0.0034263040000000002;0.00246272;0.002603008;0.00217088;0.001508352;0.001129472;0.00131584;0.00116224;0.001388544;0.001887232;0.0014028799999999998;0.000799744;0.001143808;0.001371136;0.000740352;0.0010291200000000001;0.001523712;0.0012165119999999999;0.0005683200000000001;0.000861184;0.000544768
