Epoch Time,Processing Source,Latitude (deg),Longitude (deg),Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Wind Speed (m/s),Wind Direction (deg),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg)
1789948800,hdr,43.4728867,-70.359868,0.298,4.096,3.573,109.695,23.273,106.126,50.62,2.16,88,0.029296875,0.126953125,0.107,13.508,92.118,73.909,0.126953125,0.80078125,0.278,3.224,106.459,46.092
1789949100,embedded,43.4728833,-70.3598667,0.31,4.1,3.66,109.254,27.318,103.964,53.56,2.0,91,,,,,,,,,,,,
1789949700,hdr,43.4728925,-70.359864,0.311,4.096,3.814,107.414,23.244,101.748,49.166,1.7,107,0.029296875,0.126953125,0.136,12.736,83.239,65.831,0.126953125,0.80078125,0.28,3.272,103.409,44.124
1789950600,hdr,43.4728935,-70.3598797,0.309,4.267,3.763,106.76,23.399,103.037,52.708,1.85,76,0.029296875,0.126953125,0.141,14.578,90.563,66.723,0.126953125,0.80078125,0.275,3.152,104.208,47.938
1789950900,embedded,43.4728833,-70.3598667,0.31,4.1,3.72,109.457,25.506,101.431,54.805,1.6,108,,,,,,,,,,,,
1789951500,hdr,43.4728963,-70.3598658,0.292,4.096,3.408,105.431,30.926,104.079,52.703,2.0,102,0.029296875,0.126953125,0.108,12.124,100.118,67.728,0.126953125,0.80078125,0.271,3.06,104.355,49.911
1789952700,embedded,43.4728833,-70.3598667,0.32,4.1,3.4,103.311,30.115,103.058,55.679,2.4,91,,,,,,,,,,,,
1789953300,hdr,43.4728663,-70.3598767,0.337,4.267,3.366,101.589,31.757,101.478,50.247,2.69,109,0.029296875,0.126953125,0.116,12.954,93.829,65.762,0.126953125,0.80078125,0.316,3.059,101.848,47.857
1789954200,hdr,43.472855,-70.3598925,0.335,4.096,3.175,103.502,29.348,104.037,49.57,2.52,109,0.029296875,0.126953125,0.1,12.688,89.306,66.461,0.126953125,0.80078125,0.32,2.96,104.437,48.217
1789954500,embedded,43.4728667,-70.3598667,0.33,4.1,3.24,105.221,29.077,101.672,54.597,2.4,120,,,,,,,,,,,,
