Epoch Time,Processing Source,f,varianceDensity
1789516800,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.007258112;0.011439104000000002;0.014000128;0.006872064000000001;0.00789504;0.008892416000000002;0.008520704;0.014119936;0.017557504;0.02054144;0.010733567999999999;0.009233408000000002;0.0098816;0.006619136;0.0073185279999999995;0.007852032;0.011387904;0.012955647999999998;0.010396672000000001;0.008537088000000002;0.004814848;0.004717568;0.0026009600000000003;0.002026496;0.0018964479999999998;0.002844672;0.002627584;0.002269184;0.002920448;0.0036239360000000003;0.0036843519999999997;0.00474112;0.0038860800000000005;0.0057047040000000005;0.005225472;0.0034048;0.002069504;0.001979392;0.002716672;0.004447232;0.003915776;0.0029378560000000004;0.00153088;0.001220608;0.000648192;0.0007884799999999999;0.001202176;0.001007616;0.000715776;0.0006891520000000001;0.0010250239999999998;0.0008222720000000001;0.001056768;0.000807936;0.000607232;0.000651264;0.0006604799999999999;0.0006952960000000001;0.000466944;0.000406528;0.00076288;0.000714752;0.0005406720000000001;0.000395264;0.00055296;0.0008212479999999999;0.0009543679999999999;0.0006676480000000001;0.00032870400000000003;0.00051712;0.00048742400000000003;0.0003584;0.000310272;0.000318464;0.00037888;0.0005724160000000001;0.000376832;0.00043724800000000005;0.000459776
1789517700,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.004273152;0.0065218559999999995;0.007360512;0.009294848;0.009274368;0.010021888000000001;0.010841088;0.008493055999999999;0.014521343999999999;0.017294336000000004;0.011839487999999999;0.009050112;0.010937344;0.008981504;0.010012672;0.008109056;0.009382911999999998;0.007422976;0.006970367999999999;0.004934656;0.004944896;0.0038993920000000002;0.0032256;0.0033617919999999997;0.003745792;0.0026808319999999997;0.001876992;0.002673664;0.003473408;0.004389888;0.0046848;0.004703232;0.0038062079999999997;0.0018176000000000002;0.002275328;0.002771968;0.0033341440000000003;0.0031139839999999998;0.002413568;0.0024391680000000002;0.001847296;0.001618944;0.001929216;0.0019537919999999998;0.000679936;0.000643072;0.000672768;0.0005898240000000001;0.0006737919999999999;0.000656384;0.0006000640000000001;0.000653312;0.000642048;0.0007137280000000001;0.000802816;0.0006963200000000001;0.0007116799999999999;0.000663552;0.000490496;0.000484352;0.000357376;0.000582656;0.0005560319999999999;0.00029081600000000006;0.000393216;0.00048639999999999995;0.000519168;0.0005754880000000001;0.000823296;0.00064;0.000382976;0.000524288;0.000521216;0.0004884479999999999;0.000321536;0.000468992;0.0005324799999999999;0.00047001599999999997;0.0005898240000000001
1789518600,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.009155584;0.0093184;0.013324287999999998;0.007432192;0.014227456;0.013492224;0.010718208;0.009972736;0.017508351999999998;0.021568511999999998;0.00931328;0.00495104;0.004339712;0.004412416;0.008046592;0.009335808000000001;0.0068106239999999995;0.007020544;0.009407488000000002;0.008706048;0.005549056;0.004722688;0.00690688;0.00507392;0.002417664;0.0031559680000000003;0.003944448;0.004877312;0.0048209920000000005;0.003756032;0.003265536;0.0028385280000000003;0.00369152;0.00330752;0.0031242239999999997;0.0031815679999999996;0.0022353919999999997;0.002291712;0.002117632;0.00088576;0.001241088;0.001026048;0.00101888;0.001129472;0.000996352;0.00074752;0.00074752;0.001038336;0.001153024;0.0007249919999999999;0.000494592;0.000704512;0.000557056;0.000380928;0.00055296;0.000449536;0.00047718399999999996;0.0006184960000000001;0.000499712;0.00068608;0.0006952960000000001;0.00041676800000000003;0.000382976;0.0006604799999999999;0.0005816320000000001;0.000406528;0.00041779199999999995;0.000262144;0.000350208;0.000510976;0.000528384;0.0006574080000000001;0.0006696959999999999;0.00041779199999999995;0.000441344;0.000387072;0.00036352;0.000390144;0.000497664
1789519500,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.01329664;0.032905216;0.021329920000000002;0.01182208;0.013945856;0.01530368;0.0075745280000000005;0.00507904;0.011927552;0.023262208000000003;0.014636031999999998;0.00482304;0.0039495680000000005;0.00419328;0.006237184;0.011485184;0.012069888;0.014609407999999999;0.014765055999999999;0.007921664;0.004747264;0.0070993919999999995;0.004726784;0.0031426559999999997;0.002371584;0.003254272;0.004967424;0.003649536;0.003939328;0.0041144319999999995;0.003718144;0.004230144;0.005426176;0.004199424;0.002778112;0.00185856;0.00230912;0.0025251839999999998;0.00216576;0.0013035520000000001;0.0019128320000000002;0.001779712;0.00119808;0.001030144;0.0006676480000000001;0.000882688;0.000840704;0.0008048640000000001;0.00059392;0.000740352;0.0006154239999999999;0.0005416959999999999;0.000451584;0.00033792;0.000344064;0.000567296;0.0005816320000000001;0.000427008;0.00046080000000000003;0.00046796800000000003;0.00030617599999999996;0.00029696;0.00029491200000000004;0.000244736;0.000191488;0.00029286400000000005;0.00040960000000000004;0.000461824;0.00027136;0.000178176;0.00023552000000000002;0.000233472;0.00014848;0.000275456;0.000284672;0.000318464;0.00036761599999999997;0.000274432;0.00020172799999999998
1789521300,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.013332479999999999;0.015199232;0.018044928;0.011877376;0.015649792;0.00752128;0.003933184;0.009177088;0.013130751999999999;0.021600256;0.016744447999999995;0.007118848;0.00526336;0.006763519999999999;0.010185728;0.012503040000000002;0.0077465599999999996;0.009812992;0.009590784;0.0075325439999999995;0.006603776;0.006680576;0.007311359999999999;0.004103168000000001;0.00381952;0.0038717440000000003;0.0036085759999999996;0.004388863999999999;0.004596736;0.004569088;0.004578304;0.004890624;0.003026944;0.0040345599999999995;0.0036474880000000004;0.002791424;0.0022353919999999997;0.00225792;0.001523712;0.0017203200000000002;0.0018841600000000002;0.001926144;0.001519616;0.001265664;0.0009256959999999999;0.0007249919999999999;0.0006656;0.000840704;0.0007280640000000001;0.00052736;0.00044646400000000004;0.0005416959999999999;0.000519168;0.00047104000000000004;0.000482304;0.00047820800000000004;0.00036761599999999997;0.000418816;0.000459776;0.00033894400000000004;0.000366592;0.000258048;0.00032256;0.00036249599999999997;0.000347136;0.000349184;0.00029081600000000006;0.00029593599999999995;0.000207872;0.000151552;0.00018944;0.000175104;0.000244736;0.00018124799999999998;0.00020889599999999997;0.000233472;0.00022528;0.00014335999999999998;0.00015872
1789522200,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.004281344;0.008035328;0.007553023999999999;0.011609088;0.011222016;0.005284863999999999;0.0019435519999999999;0.005510144;0.014323711999999999;0.020590592;0.011920384;0.00617984;0.007536640000000001;0.0073431040000000005;0.004852736;0.0069898239999999995;0.020513791999999996;0.021676031999999998;0.013011967999999999;0.012438528;0.009424896;0.004347904;0.003216384;0.003707904;0.004165632;0.004739072;0.002445312;0.002069504;0.0026347520000000006;0.002617344;0.003487744;0.005358592;0.006965247999999999;0.004672512;0.003654656;0.003299328;0.003065856;0.00195072;0.001521664;0.001475584;0.0012042239999999998;0.0010086399999999999;0.001092608;0.000941056;0.00117248;0.00077824;0.000894976;0.001040384;0.0006021119999999999;0.000525312;0.00041676800000000003;0.00032768;0.00042291200000000006;0.000393216;0.00040550399999999994;0.00036249599999999997;0.000386048;0.000484352;0.00035430400000000006;0.000172032;0.00033792;0.000390144;0.000442368;0.00036147200000000005;0.000267264;0.000200704;0.000183296;0.000205824;0.000191488;0.000190464;0.000217088;0.00017100799999999997;0.000180224;0.00010137599999999999;0.00015052799999999998;0.00018432000000000002;9.728e-05;0.000159744;0.000159744
1789523100,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.0098816;0.010543104;0.008662016;0.008107008;0.008941567999999999;0.007641088;0.004269055999999999;0.008193024;0.018855936;0.030468095999999997;0.017125376;0.008802304;0.0067235839999999995;0.007219199999999999;0.010498048000000001;0.010415104;0.012836864;0.0162816;0.022236160000000005;0.02138112;0.013630464;0.008640512;0.005360640000000001;0.004521984;0.0042536959999999995;0.00383488;0.002972672;0.0030668799999999997;0.0034365439999999997;0.003079168;0.0026449919999999997;0.004074496;0.00542208;0.003531776;0.003295232;0.002477056;0.0031334399999999995;0.002753536;0.0024166400000000003;0.001997824;0.0019517439999999998;0.00124928;0.000930816;0.0009297919999999999;0.0009984;0.0008304639999999999;0.000613376;0.0006041600000000001;0.0007372800000000001;0.000630784;0.000513024;0.00030105599999999996;0.00026623999999999994;0.000335872;0.00023552000000000002;0.00027340799999999994;0.00040345599999999995;0.00041984;0.000345088;0.00030003200000000004;0.00028569600000000005;0.00028569600000000005;0.00026112;0.00018739199999999998;0.000151552;0.00016384;0.00023859199999999998;0.000207872;0.00017408000000000001;0.000132096;0.000159744;0.00014540800000000003;0.000144384;0.00012288000000000002;0.000130048;0.000167936;0.00020889599999999997;0.00015564799999999998;0.000157696
1789524000,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.0014817279999999999;0.005394432;0.007748608000000001;0.00623616;0.010742784;0.008912896;0.0049080320000000005;0.006296576;0.013728768;0.012652544;0.007744512;0.007293952;0.0044953599999999995;0.005164032;0.0080128;0.007213056;0.012931072;0.024602624;0.017508351999999998;0.012464128000000001;0.0075264;0.00662016;0.005472255999999999;0.0028538879999999997;0.0030228480000000003;0.006597632;0.006588415999999999;0.004825088;0.005603328;0.003357696;0.0032133120000000003;0.00351744;0.004406272000000001;0.002476032;0.002612224;0.0021985280000000004;0.00188928;0.002638848;0.0021032959999999997;0.001695744;0.001129472;0.001395712;0.001227776;0.0008345599999999999;0.000653312;0.00077312;0.000871424;0.000919552;0.0007352319999999999;0.00046796800000000003;0.000449536;0.000310272;0.000321536;0.000395264;0.000513024;0.000482304;0.000365568;0.00036147200000000005;0.00023961599999999998;0.00026623999999999994;0.000268288;0.00017100799999999997;0.000159744;0.00020275199999999997;0.000165888;0.000141312;0.00024576000000000003;0.000329728;0.000275456;0.000176128;0.00015462400000000002;0.00013311999999999997;0.00010956799999999999;8.4992e-05;9.0112e-05;0.000160768;0.000116736;8.3968e-05;7.782399999999999e-05
1789524900,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.003296256;0.006495232;0.007872512;0.008503296;0.011249664;0.003997696;0.001890304;0.006197248000000001;0.011411456;0.021361664;0.015256576;0.00775168;0.005906432;0.004299776;0.003974144;0.00596992;0.01465344;0.021830656000000004;0.02195968;0.014752768;0.013961216;0.006788096;0.00498176;0.004364288000000001;0.0038000639999999997;0.00258048;0.003357696;0.0046745599999999995;0.00510976;0.005236736;0.003644416;0.003680256;0.00274432;0.00319488;0.004242432;0.003278848;0.002110464;0.001521664;0.001560576;0.0018278399999999998;0.001373184;0.0010752000000000001;0.001114112;0.0010127360000000002;0.00067584;0.0006123519999999999;0.000463872;0.0007055360000000001;0.0007464960000000001;0.000633856;0.00042803200000000007;0.00036864000000000005;0.000415744;0.00039423999999999997;0.000461824;0.000463872;0.000335872;0.00032768;0.00033894400000000004;0.000308224;0.000320512;0.00029183999999999997;0.000249856;0.000260096;0.00016691200000000002;9.4208e-05;0.000161792;0.000195584;0.000175104;0.000157696;0.000159744;0.000176128;0.00010240000000000001;6.144000000000001e-05;6.8608e-05;6.8608e-05;5.632e-05;8.192e-05;9.932800000000001e-05
1789525800,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.001631232;0.004251648;0.005129216000000001;0.002476032;0.004141056;0.0052572159999999995;0.0030525440000000004;0.0041267199999999995;0.008672256000000001;0.009456639999999999;0.010590208;0.006020096;0.002436096;0.004432896;0.008380416000000002;0.007723008;0.010134528;0.02340352;0.024425471999999997;0.014760960000000002;0.010161152;0.014413824;0.008172544;0.004327424;0.003088384;0.0032532480000000003;0.003477504;0.004545536;0.00564224;0.005213184;0.006622207999999999;0.004516864;0.0023807999999999998;0.0024330239999999998;0.003542016;0.003515392;0.0026695679999999998;0.001722368;0.001210368;0.0017807360000000002;0.00149504;0.000743424;0.001007616;0.00088576;0.000663552;0.0008345599999999999;0.0009400319999999999;0.000633856;0.000704512;0.0006082559999999999;0.000576512;0.00037888;0.00033894400000000004;0.00043827199999999997;0.000408576;0.00030003200000000004;0.000387072;0.000316416;0.000178176;0.00027033600000000004;0.00032768;0.000195584;0.00014745600000000002;0.000217088;0.000157696;0.00011980799999999999;9.8304e-05;0.000114688;0.00017408000000000001;0.000125952;9.8304e-05;9.4208e-05;9.4208e-05;7.372800000000001e-05;0.000100352;0.00011776000000000001;0.000105472;8.0896e-05;8.704000000000001e-05
