Epoch Time,Processing Source,f,varianceDensity
1789171200,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.006462464;0.007789568;0.007275520000000001;0.00410624;0.002531328;0.0038410239999999997;0.007866368;0.012494848;0.00927744;0.007174144;0.00801792;0.00991232;0.0069847039999999996;0.003955712;0.004637696;0.004874240000000001;0.006258688;0.005225472;0.003464192;0.002948096;0.0014796800000000001;0.00118784;0.00187904;0.002071552;0.0012288;0.00089088;0.0009441279999999999;0.0011366400000000002;0.000873472;0.00074752;0.000398336;0.00036761599999999997;0.000258048;0.00018124799999999998;0.000263168;0.00037376;0.000356352;0.00033792;0.000382976;0.00033894400000000004;0.000316416;0.000257024;0.000197632;0.00019456;0.000165888;0.00010444799999999999;0.000124928;0.000120832;8.6016e-05;8.2944e-05;8.9088e-05;8.192e-05;5.0176e-05;0.000110592;0.00010956799999999999;9.8304e-05;0.000130048;0.00013516800000000002;9.4208e-05;0.000105472;0.000132096;0.00013516800000000002;0.000114688;8.0896e-05;6.8608e-05;5.0176e-05;6.2464e-05;8.6016e-05;0.00010752000000000001;0.000130048;7.782399999999999e-05;0.00010752000000000001;0.000132096;0.000169984;0.000172032;0.00015462400000000002;0.00012390399999999998;0.00018739199999999998;0.000323584
1789172100,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.002915328;0.005044224;0.003400704;0.002618368;0.004599808;0.006851584;0.01123328;0.016371712;0.012957696;0.009310207999999999;0.012370944;0.010886144;0.009126912000000001;0.006870016;0.009334784000000002;0.00760832;0.003011584;0.0032573439999999997;0.003596288;0.00316928;0.00342016;0.002168832;0.00165376;0.000966656;0.00076288;0.00057856;0.0005560319999999999;0.000628736;0.000592896;0.00049664;0.00036147200000000005;0.00040960000000000004;0.00048127999999999995;0.000274432;0.00027033600000000004;0.000493568;0.000400384;0.000257024;0.000229376;0.000206848;0.00028671999999999997;0.000365568;0.000289792;0.000227328;0.000178176;0.00014643200000000002;0.000173056;0.000131072;0.00014745600000000002;0.00010956799999999999;7.9872e-05;7.372800000000001e-05;6.9632e-05;9.6256e-05;9.6256e-05;7.372800000000001e-05;8.704000000000001e-05;0.00012288000000000002;9.113599999999999e-05;4.4032e-05;6.2464e-05;8.8064e-05;0.000103424;0.000128;0.000118784;9.932800000000001e-05;7.270400000000001e-05;8.0896e-05;0.000116736;0.00011161600000000001;0.000157696;0.000253952;0.00018432000000000002;0.000188416;0.000339968;0.00030105599999999996;0.000314368;0.00052224;0.000772096
1789173000,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.002420736;0.00421888;0.0036392959999999998;0.001579008;0.002225152;0.004539392000000001;0.006080512;0.0090368;0.008952832;0.010586112;0.012306431999999999;0.013827072;0.008543232;0.008364031999999999;0.004723712;0.004286464;0.005811200000000001;0.005202943999999999;0.005721088;0.0029695999999999998;0.001867776;0.002260992;0.0008509440000000001;0.0010833919999999999;0.0012625919999999999;0.0007290879999999999;0.0006912;0.000453632;0.00035942400000000006;0.000387072;0.000324608;0.00026623999999999994;0.000278528;0.000253952;0.000314368;0.000550912;0.000308224;0.000160768;0.000159744;0.0001536;0.000157696;0.000269312;0.000191488;0.000164864;0.00021299199999999998;0.000280576;0.00014745600000000002;0.000132096;0.000129024;0.000161792;0.00026112;0.000289792;0.00029491200000000004;0.000151552;0.00012185600000000001;0.000129024;0.00014745600000000002;0.00015564799999999998;0.000159744;0.000130048;0.000139264;8.0896e-05;4.8128e-05;4.6080000000000006e-05;4.1984e-05;5.632e-05;6.2464e-05;5.632e-05;5.1200000000000004e-05;5.3247999999999996e-05;6.758400000000001e-05;8.6016e-05;0.00011264;0.000156672;0.00013516800000000002;0.000207872;0.00023961599999999998;0.000226304;0.000160768
1789173900,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.00165376;0.002845696;0.002300928;0.002352128;0.001374208;0.0022476799999999997;0.011874304;0.015387648;0.011339776;0.009684992;0.010281984000000001;0.010637312;0.010534912;0.0089088;0.007945216;0.007356416;0.004840448000000001;0.0043980799999999995;0.0041216000000000004;0.0032389119999999996;0.001936384;0.0016424959999999998;0.0015892480000000001;0.001043456;0.000869376;0.00085504;0.0006604799999999999;0.000510976;0.00039628799999999996;0.000381952;0.000356352;0.00029183999999999997;0.000217088;0.000257024;0.000229376;0.00021299199999999998;0.000344064;0.000411648;0.000256;0.00023244799999999998;0.00018124799999999998;0.000165888;0.000160768;0.000165888;0.00011571199999999999;0.000120832;0.000191488;0.000169984;0.000100352;0.000105472;0.000113664;9.932800000000001e-05;7.782399999999999e-05;9.5232e-05;0.00010752000000000001;8.3968e-05;9.6256e-05;5.632e-05;6.9632e-05;8.4992e-05;7.5776e-05;8.192e-05;7.270400000000001e-05;0.000118784;6.758400000000001e-05;5.5296e-05;6.9632e-05;9.8304e-05;7.9872e-05;8.4992e-05;6.5536e-05;5.5296e-05;4.7104e-05;6.5536e-05;4.096e-05;6.2464e-05;6.0416e-05;4.1984e-05;2.9696e-05
1789175700,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,1.024e-06;0.000664576;0.0007106559999999999;0.000188416;0.00035942400000000006;0.0027453439999999994;0.009046016;0.011206656;0.010852352;0.017183744;0.013505536;0.013656064;0.017760256;0.015312896000000001;0.015785984;0.0093696;0.006685696;0.006161407999999999;0.0035829760000000003;0.0028600319999999998;0.002337792;0.003204096;0.0022814719999999997;0.0012195840000000001;0.0010178560000000001;0.000858112;0.0005376000000000001;0.0006041600000000001;0.0005683200000000001;0.00048639999999999995;0.000448512;0.00036761599999999997;0.000284672;0.00027136;0.000289792;0.000193536;0.00028569600000000005;0.00029491200000000004;0.000258048;0.00012390399999999998;0.000252928;0.00030003200000000004;0.00018432000000000002;0.00023859199999999998;0.00019456;0.00014950399999999998;0.000162816;0.00011776000000000001;0.000136192;0.000124928;9.8304e-05;0.000137216;0.0001536;0.000175104;0.00014643200000000002;0.00011571199999999999;0.00012185600000000001;0.000105472;0.000116736;8.6016e-05;7.167999999999999e-05;7.9872e-05;0.000113664;0.000131072;0.00010240000000000001;9.932800000000001e-05;0.000105472;0.00012288000000000002;6.9632e-05;8.192e-05;5.3247999999999996e-05;4.7104e-05;4.7104e-05;3.6864000000000005e-05;3.2768e-05;4.8128e-05;5.7344e-05;7.475199999999999e-05;8.704000000000001e-05
1789176600,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.0024719359999999997;0.0023275519999999997;0.0025118719999999996;0.002919424;0.0017397760000000002;0.0017848319999999999;0.006076416;0.006757376;0.008572928;0.014416895999999998;0.018752512;0.012097536;0.009454592000000001;0.011849728;0.012002304;0.008049664;0.007698432000000001;0.005243904;0.004335616;0.0036382720000000006;0.003293184;0.0027156479999999998;0.001757184;0.001639424;0.0015544320000000001;0.0010291200000000001;0.0009287680000000001;0.00090112;0.000770048;0.000743424;0.000635904;0.000330752;0.000371712;0.000412672;0.000308224;0.00025088;0.000390144;0.000449536;0.000210944;0.00011776000000000001;0.000186368;0.00020172799999999998;0.000175104;0.00017715200000000003;0.00022528;0.000305152;0.00020889599999999997;0.00012390399999999998;8.6016e-05;0.000192512;0.000216064;0.000139264;0.00011980799999999999;9.8304e-05;9.5232e-05;0.000124928;7.475199999999999e-05;6.655999999999999e-05;9.113599999999999e-05;8.6016e-05;8.0896e-05;8.2944e-05;8.0896e-05;9.3184e-05;9.113599999999999e-05;8.8064e-05;8.4992e-05;7.68e-05;6.4512e-05;5.632e-05;7.0656e-05;7.5776e-05;5.0176e-05;4.7104e-05;4.7104e-05;4.9152e-05;5.222399999999999e-05;4.6080000000000006e-05;3.8911999999999996e-05
1789177500,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.000582656;0.00187904;0.00144896;0.001053696;0.0022374400000000003;0.007236608;0.010246143999999999;0.011730944;0.014190592;0.024509440000000004;0.02160128;0.012167167999999999;0.009124864000000002;0.010638336000000002;0.008520704;0.007903232;0.007641088;0.006796287999999999;0.00582144;0.005735424;0.003908608;0.002777088;0.00150016;0.0014151679999999999;0.0010127360000000002;0.000494592;0.00046080000000000003;0.00039936;0.000463872;0.0005816320000000001;0.00050176;0.00033484799999999995;0.00029286400000000005;0.000288768;0.000319488;0.00032768;0.000217088;0.00014745600000000002;0.00020480000000000002;0.000237568;0.00018432000000000002;0.00010137599999999999;0.00011776000000000001;0.00014643200000000002;0.000141312;0.000130048;0.00011264;8.192e-05;0.00015052799999999998;0.000118784;9.932800000000001e-05;5.5296e-05;0.000100352;9.0112e-05;7.0656e-05;8.4992e-05;9.728e-05;7.475199999999999e-05;5.8368e-05;6.8608e-05;7.9872e-05;6.758400000000001e-05;5.632e-05;5.8368e-05;5.1200000000000004e-05;5.3247999999999996e-05;5.222399999999999e-05;5.0176e-05;5.632e-05;4.4032e-05;3.7888e-05;4.096e-05;6.655999999999999e-05;5.7344e-05;4.6080000000000006e-05;5.4272e-05;4.096e-05;2.1504e-05;2.8672e-05
1789178400,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.002546688;0.0076032;0.008305664;0.0019527680000000001;0.0009594880000000001;0.0017930239999999998;0.0039301119999999995;0.006508544;0.012083199999999999;0.013825024000000002;0.016537600000000003;0.023190528000000002;0.016647168;0.014521343999999999;0.013599743999999999;0.008317952;0.0039700479999999995;0.00288256;0.002579456;0.0030371839999999996;0.0040519679999999995;0.003838976;0.0025528319999999997;0.00142848;0.001002496;0.0007188480000000001;0.000676864;0.000651264;0.00068096;0.000515072;0.00026623999999999994;0.000326656;0.000325632;0.000452608;0.0003584;0.00032870400000000003;0.000211968;0.000144384;0.00021913599999999998;0.000242688;0.000242688;0.00023859199999999998;0.000206848;0.000197632;0.00015052799999999998;0.00014540800000000003;0.000173056;0.00016896;0.00014335999999999998;0.000164864;0.00014848;9.3184e-05;8.704000000000001e-05;8.3968e-05;0.000108544;9.932800000000001e-05;6.3488e-05;0.00011980799999999999;0.00013516800000000002;9.8304e-05;9.932800000000001e-05;6.3488e-05;4.9152e-05;5.4272e-05;9.0112e-05;6.758400000000001e-05;5.4272e-05;5.8368e-05;5.0176e-05;5.8368e-05;6.9632e-05;5.5296e-05;5.632e-05;3.1744e-05;4.8128e-05;6.2464e-05;6.144000000000001e-05;9.216000000000001e-05;8.704000000000001e-05
1789179300,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.001540096;0.0009912319999999999;0.000159744;0.000197632;0.00018739199999999998;0.0033679359999999998;0.010472448;0.009465856;0.0075264;0.012567552;0.012250111999999999;0.019781631999999997;0.016375808;0.018939903999999997;0.015464448;0.01176576;0.008131583999999999;0.005940224;0.003120128;0.0030863360000000003;0.0016148479999999999;0.001092608;0.0016384000000000001;0.0013148160000000001;0.0009543679999999999;0.000490496;0.000526336;0.0005836799999999999;0.00047104000000000004;0.000319488;0.0003328;0.000288768;0.00019865600000000002;0.000180224;0.000207872;0.00029491200000000004;0.000262144;0.000246784;0.00013516800000000002;0.00010240000000000001;0.000105472;0.00014540800000000003;0.00014745600000000002;0.000180224;0.00021504000000000003;0.000178176;0.000160768;0.00024063999999999997;0.000162816;0.000167936;0.000218112;0.0001536;7.372800000000001e-05;6.144000000000001e-05;0.00012390399999999998;0.00014848;0.00010444799999999999;9.3184e-05;7.5776e-05;7.475199999999999e-05;6.9632e-05;7.372800000000001e-05;0.000110592;8.704000000000001e-05;6.655999999999999e-05;4.8128e-05;5.9392e-05;5.9392e-05;5.632e-05;5.0176e-05;5.0176e-05;4.3008e-05;3.5839999999999996e-05;3.5839999999999996e-05;6.758400000000001e-05;6.0416e-05;4.5056e-05;5.9392e-05;0.000113664
1789180200,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.004303872;0.005482496;0.0032501760000000005;0.004301823999999999;0.002399232;0.00121344;0.004891648;0.007583744000000001;0.007694336;0.01120256;0.017281024;0.01823232;0.018064384000000003;0.016453632;0.008728576000000002;0.007261184;0.005677056000000001;0.00626176;0.0049152;0.0035850240000000005;0.001829888;0.001961984;0.0021411840000000004;0.001344512;0.0013260799999999999;0.0010475520000000002;0.0005959680000000001;0.0005836799999999999;0.0005857280000000001;0.000413696;0.00029491200000000004;0.000393216;0.000323584;0.00028774400000000004;0.000272384;0.00021299199999999998;0.000207872;0.00022528;0.00031129599999999997;0.00024371200000000001;0.000222208;0.000263168;0.00015052799999999998;0.000173056;0.00015462400000000002;0.00011161600000000001;0.000120832;0.000144384;0.000130048;0.00012185600000000001;0.00010137599999999999;0.000157696;9.932800000000001e-05;9.216000000000001e-05;0.00014745600000000002;0.000131072;0.000103424;0.00011161600000000001;0.00011161600000000001;6.758400000000001e-05;8.9088e-05;9.5232e-05;8.2944e-05;7.372800000000001e-05;5.632e-05;5.222399999999999e-05;3.4816e-05;5.222399999999999e-05;5.0176e-05;6.5536e-05;6.0416e-05;8.2944e-05;6.9632e-05;6.2464e-05;7.270400000000001e-05;5.3247999999999996e-05;6.8608e-05;6.758400000000001e-05;7.270400000000001e-05
