Epoch Time,Processing Source,f,varianceDensity
1788998400,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.000878592;0.003002368;0.003550208;0.0011048960000000002;0.00221184;0.005835776;0.011439104000000002;0.014236672;0.016512;0.016445440000000002;0.017082367999999997;0.00787968;0.00553984;0.007728128;0.017421312;0.024636416;0.021480448;0.016223232;0.024649728;0.027678719999999997;0.03449344;0.038203392;0.04136652800000001;0.046271488;0.02948608;0.021804032;0.011121664;0.011046912;0.014026752;0.014701568;0.012512256000000001;0.011449343999999998;0.012669952000000002;0.009068544;0.006064128;0.009886720000000002;0.008526848;0.006711296;0.00459264;0.002914304;0.002658304;0.003249152;0.0037048320000000004;0.002849792;0.001861632;0.001498112;0.001820672;0.002373632;0.0021893120000000005;0.0013209599999999997;0.001958912;0.00135168;0.0011427840000000002;0.001420288;0.001042432;0.000951296;0.0005898240000000001;0.0007137280000000001;0.000858112;0.001118208;0.000918528;0.000613376;0.000376832;0.00035942400000000006;0.000451584;0.0005703679999999999;0.00030003200000000004;0.0003072;0.00027340799999999994;0.0003072;0.000279552;0.00022528;0.00029696;0.000323584;0.00029900799999999997;0.00023961599999999998;0.000140288;0.00014540800000000003;0.000216064
1788999300,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.006449152;0.008756224;0.002961408;0.002547712;0.005281792;0.011112448;0.011314175999999999;0.01207808;0.014261247999999999;0.022351872;0.011416576;0.007227392;0.01033216;0.0063078399999999995;0.009709568000000002;0.027700224;0.032393216;0.018779136000000002;0.028027904;0.033070079999999995;0.043831296;0.044388352;0.04422144;0.044478464;0.038578176;0.022140928;0.02215936;0.014794752;0.015562752000000001;0.019556352;0.019567616000000003;0.012925952000000001;0.011190272000000001;0.008792064;0.009145344;0.00953856;0.0058992639999999995;0.004964352;0.008649727999999999;0.006336512;0.005689344;0.002596864;0.002387968;0.003120128;0.0036474880000000004;0.0016220159999999998;0.002486272;0.0028846080000000003;0.0025405440000000005;0.002501632;0.001405952;0.002547712;0.002356224;0.00178176;0.002015232;0.001092608;0.0010762240000000002;0.001087488;0.0009021439999999999;0.000628736;0.0006604799999999999;0.000781312;0.0007290879999999999;0.0008929280000000001;0.0008110079999999999;0.000841728;0.000654336;0.000442368;0.00041062399999999995;0.000350208;0.000288768;0.000365568;0.00043827199999999997;0.000267264;0.000172032;0.000260096;0.0003072;0.000269312;0.000260096
1789000200,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.001250304;0.004310016;0.006665216000000001;0.0038502399999999996;0.005848064;0.007506944;0.008297472000000002;0.010776576000000001;0.010609664000000001;0.011220992;0.012464128000000001;0.01326592;0.008208384;0.008369152;0.012558336000000002;0.020743168000000003;0.020534272;0.024706047999999998;0.015995904;0.013947903999999999;0.027961344000000003;0.051060735999999995;0.053677055999999994;0.054964224;0.041071616000000005;0.030671872;0.021153791999999998;0.018562048;0.015840256;0.012429312;0.013310976;0.011862016000000001;0.009480192;0.00648192;0.005684224;0.005300224;0.008604672;0.006657023999999999;0.00580608;0.0044103680000000004;0.003269632;0.002417664;0.002369536;0.0030330879999999998;0.0023132160000000003;0.00234496;0.0028272640000000003;0.00256;0.002215936;0.0022886399999999998;0.0027023359999999996;0.00256;0.001591296;0.001092608;0.001106944;0.001086464;0.0008325120000000001;0.000795648;0.000779264;0.00091136;0.001180672;0.00067072;0.0007075839999999999;0.000651264;0.000458752;0.00034816000000000003;0.00027340799999999994;0.000253952;0.000459776;0.000505856;0.00023552000000000002;0.0002816;0.000229376;0.000347136;0.000253952;0.000205824;0.00019456;0.00018944;0.000172032
1789001100,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.002390016;0.004001792;0.004571136000000001;0.0033925120000000003;0.004441088;0.008109056;0.013907968000000001;0.012146688;0.015592447999999998;0.02656768;0.01451008;0.008245248;0.006870016;0.0079616;0.010267647999999999;0.013545472;0.030645248;0.026127360000000002;0.020441088;0.018971647999999997;0.031355904;0.048297983999999995;0.0646656;0.0616704;0.040752128;0.023182335999999998;0.018936831999999997;0.022921216;0.025677824000000002;0.027681792;0.017437696;0.015572991999999999;0.011285503999999998;0.0128512;0.0090624;0.006510592;0.00900608;0.005668864000000001;0.006880256;0.005837824;0.00249856;0.0037550080000000002;0.00434176;0.003959808;0.0022855680000000004;0.002958336;0.002185216;0.0029655040000000003;0.002579456;0.0028672;0.001987584;0.001000448;0.001570816;0.002502656;0.0024463360000000003;0.001978368;0.001519616;0.001201152;0.0012052480000000001;0.00103424;0.000879616;0.0010291200000000001;0.0005754880000000001;0.0005406720000000001;0.000750592;0.000666624;0.000453632;0.0005754880000000001;0.0005734399999999999;0.000514048;0.0003328;0.00032256;0.000193536;0.00015462400000000002;0.000172032;0.000308224;0.00044646400000000004;0.00029900799999999997;0.00023654400000000002
1789002900,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.0025292799999999996;0.007448576;0.006232064000000001;0.004718592000000001;0.004682751999999999;0.006404096000000001;0.008854528;0.011419648000000001;0.015809536;0.017622016;0.01627648;0.012696576000000001;0.0062627839999999995;0.00555008;0.013790208;0.021572608;0.0251904;0.030966784;0.020799488;0.019037184000000002;0.027083776;0.04024832;0.049359872000000006;0.060305408000000005;0.040932352;0.036122624000000006;0.03197952;0.024262656;0.01199104;0.012823552;0.009598976;0.006023168;0.010989568000000002;0.012862464;0.009943039999999998;0.005646336;0.005809152;0.005111808;0.006111232;0.005581824000000001;0.006071296;0.0029409279999999998;0.002967552;0.0031907839999999995;0.0033464320000000003;0.003965952;0.004320256;0.0032604160000000004;0.002619392;0.0024801280000000003;0.0020838399999999996;0.0021207039999999997;0.00157184;0.00149504;0.001294336;0.001107968;0.001265664;0.0016435199999999999;0.0015185919999999998;0.0012083200000000001;0.0011417600000000001;0.000536576;0.00034099200000000003;0.000648192;0.000799744;0.000536576;0.000395264;0.000415744;0.000625664;0.00040345599999999995;0.000454656;0.000393216;0.000305152;0.00029900799999999997;0.0003584;0.00032768;0.00030105599999999996;0.000308224;0.000226304
1789003800,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.0021411840000000004;0.004022272;0.002596864;0.001431552;0.0048332800000000006;0.003856384;0.009199616;0.016207871999999998;0.017633279999999998;0.017226752;0.011382784;0.008016895999999999;0.009028608;0.010805248000000002;0.016316416;0.021311488;0.031722495999999996;0.029222912;0.025019392;0.025964544000000003;0.033532928;0.040364032;0.046034944;0.035279872;0.023928831999999997;0.032892928;0.02584576;0.0214784;0.020553728;0.016902144;0.011896832;0.009673728000000001;0.011814912;0.01103872;0.008595456;0.009746432000000001;0.010637312;0.010892288;0.006351872000000001;0.00393728;0.004559872;0.003822592;0.003852288;0.004939776;0.004372480000000001;0.0027975680000000003;0.002254848;0.002948096;0.003065856;0.002829312;0.001795072;0.001794048;0.0017930239999999998;0.001727488;0.001974272;0.001328128;0.00117248;0.00097792;0.000774144;0.0006912;0.0008837120000000001;0.0011448320000000001;0.001307648;0.000965632;0.000536576;0.000432128;0.000734208;0.000802816;0.000382976;0.000318464;0.000423936;0.00040755200000000004;0.000325632;0.000264192;0.00026112;0.00032768;0.00023142399999999999;0.00015872;0.000200704
1789004700,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.008459264;0.009639936;0.013248512;0.011916288;0.009498624;0.009709568000000002;0.017752064;0.015725568000000002;0.014276608;0.01326592;0.011716608;0.015516672;0.009921536;0.00904192;0.013877248;0.031039487999999997;0.025010176;0.019915776000000003;0.031604736;0.04191232;0.044347392;0.050816;0.03768832;0.028547072;0.027372544000000002;0.038188032;0.022196224;0.011771903999999998;0.011357184;0.01207808;0.010974208000000001;0.009716735999999998;0.007932928;0.007404544;0.009442304;0.011766783999999999;0.006064128;0.004209664;0.0054190079999999995;0.0073431040000000005;0.0071424;0.006071296;0.005076991999999999;0.005186560000000001;0.002262016;0.0027586560000000004;0.00290304;0.00249344;0.0026112;0.002276352;0.002077696;0.001839104;0.000879616;0.0006778880000000001;0.001312768;0.001538048;0.0008591359999999999;0.00128512;0.00159232;0.0018595839999999998;0.001975296;0.001779712;0.001242112;0.00162816;0.0018012159999999998;0.001431552;0.00129024;0.002546688;0.002920448;0.002077696;0.001400832;0.00168448;0.0017131520000000001;0.001900544;0.0015892480000000001;0.001872896;0.002358272;0.0021534719999999996;0.00323072
1789005600,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.005360640000000001;0.012340223999999999;0.009170944000000002;0.004564992;0.00819712;0.010089472000000002;0.013874176;0.019549184;0.013523968;0.009380864000000001;0.014628864;0.017134592;0.010592256000000001;0.009967616;0.015598592000000001;0.021649408;0.023688192;0.023939072;0.026870783999999998;0.023236608;0.022457343999999997;0.035086336;0.04771328;0.039822336;0.032421888;0.021382144;0.018716672;0.017612799999999998;0.019880960000000003;0.015949823999999998;0.012139519999999999;0.009490432;0.009517056000000001;0.008419328;0.00474624;0.0029695999999999998;0.004927488000000001;0.0049879040000000005;0.005559295999999999;0.0044031999999999995;0.0046469120000000004;0.004625408;0.002586624;0.002349056;0.0026071040000000003;0.001862656;0.0027729919999999997;0.0028600319999999998;0.002143232;0.0033341440000000003;0.003867648;0.003723264;0.002491392;0.004364288000000001;0.0035829760000000003;0.0038932479999999998;0.003972096;0.0035942400000000003;0.0046592;0.006378496;0.0068997120000000006;0.010788864;0.009065472;0.007915519999999999;0.008085504;0.006301696;0.007754751999999999;0.008141823999999999;0.006463488;0.003982336;0.0054784;0.005174272;0.003890176;0.003666944;0.0030853119999999998;0.002427904;0.001890304;0.001978368;0.002475008
1789006500,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.006790144;0.009644031999999999;0.006981632000000001;0.006757376;0.004591616;0.008950784;0.013776896;0.021614592;0.014834688;0.01191424;0.009802752;0.009853952;0.00948224;0.012973056;0.028542975999999998;0.05157580800000001;0.039376896;0.044492800000000006;0.030772224;0.024398848;0.024781824;0.034797568;0.03291136;0.028740608;0.027659264;0.021671936;0.022151168;0.015198208;0.012493824;0.011277312;0.01032192;0.012758015999999999;0.013125632;0.009511936;0.007081984;0.007025664;0.006785024000000001;0.0047790079999999995;0.0038717440000000003;0.0038911999999999996;0.004231168;0.00364544;0.003958784;0.004135936;0.0024104960000000003;0.0018882559999999998;0.003002368;0.004346879999999999;0.003612672;0.003428352;0.0052418560000000005;0.005273600000000001;0.004506624000000001;0.007819264;0.009280512000000001;0.013129727999999998;0.015661056;0.010313728;0.012326912;0.010326016;0.008987647999999999;0.007873536;0.005251072;0.0054016;0.005970944000000001;0.006770688;0.0050524160000000005;0.004975616;0.004835328;0.004653056000000001;0.005607424;0.004176895999999999;0.003721216;0.00324096;0.003009536;0.0030330879999999998;0.0030371839999999996;0.003151872;0.00289792
1789007400,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.005605376;0.007757824000000001;0.012534784;0.014906368;0.010491904;0.00669184;0.018929664000000002;0.02484224;0.015433728;0.01575424;0.014202880000000001;0.010292223999999999;0.011420672;0.014760960000000002;0.032017408000000004;0.041387008;0.039756799999999995;0.041920512;0.041416704000000006;0.024863744;0.023041024;0.034191360000000004;0.046756864;0.039959552;0.03919360000000001;0.030252031999999998;0.020135936;0.016924672;0.011098112;0.015107072000000001;0.01756672;0.01672192;0.007528448;0.008470528;0.007810048;0.005531647999999999;0.011947008;0.010427392;0.007882752;0.006764544;0.007028736;0.005822464;0.003298304;0.00582656;0.0065566719999999995;0.004666368000000001;0.003953664;0.0035614720000000004;0.005766143999999999;0.009028608;0.00829952;0.008498176000000001;0.014437376;0.020041727999999998;0.011868159999999999;0.010920959999999999;0.01029632;0.005856256000000001;0.008351744000000001;0.010536960000000001;0.012344319999999999;0.01040896;0.0045076479999999995;0.006133759999999999;0.007810048;0.006280192;0.0034027519999999998;0.004252672;0.004259839999999999;0.0052572159999999995;0.004057088;0.003168256;0.003377152;0.003913728;0.00321536;0.001611776;0.0009584639999999999;0.0016691199999999998;0.00195072
