Epoch Time,Processing Source,Latitude (deg),Longitude (deg),Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Wind Speed (m/s),Wind Direction (deg),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg)
1789689600,hdr,43.4728403,-70.3597522,0.406,5.689,5.242,91.8,34.643,83.674,45.094,1.64,71,0.029296875,0.126953125,0.169,11.495,83.511,56.198,0.126953125,0.80078125,0.369,4.705,83.596,42.617
1789689900,embedded,43.4728167,-70.35975,0.41,5.68,5.22,86.584,35.876,85.034,46.812,1.2,74,,,,,,,,,,,,
1789690500,hdr,43.4728183,-70.359774,0.395,5.689,5.156,76.383,33.894,80.075,44.522,1.0,167,0.029296875,0.126953125,0.178,11.509,88.31,51.569,0.126953125,0.80078125,0.352,4.517,78.46,42.565
1789691400,hdr,43.4728205,-70.3598108,0.402,5.389,4.612,84.929,27.471,86.487,47.891,1.29,110,0.029296875,0.126953125,0.181,11.928,79.416,60.876,0.126953125,0.80078125,0.359,3.992,86.972,44.946
1789691700,embedded,43.4728167,-70.3598,0.39,5.38,4.74,84.167,29.697,84.28,52.597,1.2,108,,,,,,,,,,,,
1789692300,hdr,43.4728175,-70.3597925,0.369,6.023,4.432,80.697,39.867,87.572,54.086,1.49,100,0.029296875,0.126953125,0.17,12.473,82.077,66.042,0.126953125,0.80078125,0.328,3.776,86.626,51.123
1789693500,embedded,43.4728,-70.3598,0.37,6.02,4.44,82.819,40.453,86.358,52.214,1.6,80.0,,,,,,,,,,,,
1789694100,hdr,43.4728183,-70.3598375,0.342,5.689,4.338,85.069,33.841,86.182,52.541,1.85,87.0,0.029296875,0.126953125,0.148,12.954,66.26,60.687,0.126953125,0.80078125,0.308,3.759,88.633,49.948
1789695000,hdr,43.4728023,-70.359834,0.34,6.023,4.431,84.555,34.452,83.616,52.922,1.83,91.0,0.029296875,0.126953125,0.16,12.431,63.166,57.404,0.126953125,0.80078125,0.3,3.744,87.589,50.79
1789695300,embedded,43.4728,-70.3598333,0.35,6.02,4.44,78.623,34.603,79.437,54.722,1.6,91.0,,,,,,,,,,,,
1789695900,hdr,43.4728073,-70.3598438,0.335,6.023,3.763,73.925,41.471,83.126,54.921,3.2,83.0,0.029296875,0.126953125,0.148,11.654,77.4,54.264,0.126953125,0.80078125,0.3,3.231,83.811,55.648
1789696800,hdr,43.4728132,-70.3598485,0.343,6.023,3.851,79.027,40.543,85.121,53.566,2.38,84.0,0.029296875,0.126953125,0.143,11.67,87.564,55.495,0.126953125,0.80078125,0.312,3.374,84.156,52.296
1789697100,embedded,43.4728,-70.3598333,0.34,7.32,3.82,71.775,46.185,82.564,55.178,2.4,85.0,,,,,,,,,,,,
1789697700,hdr,43.472816,-70.359843,0.371,5.689,3.929,79.887,31.614,78.58,52.463,4.74,84.0,0.029296875,0.126953125,0.174,11.885,73.995,53.304,0.126953125,0.80078125,0.328,3.307,79.855,52.059
1789698600,hdr,43.4728112,-70.3598713,0.35,7.877,3.429,66.838,37.887,79.945,56.327,5.31,72.0,0.029296875,0.126953125,0.119,12.948,71.567,68.812,0.126953125,0.80078125,0.329,3.129,80.674,53.689
1789698900,embedded,43.4728167,-70.3598667,0.36,5.68,3.62,77.99,37.613,77.617,57.215,4.8,68.0,,,,,,,,,,,,
1789699500,hdr,43.4728127,-70.3598707,0.363,5.12,3.441,84.164,42.705,74.805,56.925,6.22,67.0,0.029296875,0.126953125,0.153,12.572,69.313,56.531,0.126953125,0.80078125,0.33,2.975,75.602,56.805
1789700400,hdr,43.472818,-70.3598782,0.36,7.314,3.207,64.556,41.559,74.959,57.664,6.46,70.0,0.029296875,0.126953125,0.145,12.06,72.58,61.223,0.126953125,0.80078125,0.329,2.807,75.901,56.152
1789700700,embedded,43.4728167,-70.3598833,0.36,7.88,3.28,66.874,43.872,74.94,58.554,6.4,62.0,,,,,,,,,,,,
1789701300,hdr,43.4728333,-70.359894,0.374,7.877,3.356,79.11,38.132,79.306,57.181,5.24,66.0,0.029296875,0.126953125,0.167,13.481,88.592,64.981,0.126953125,0.80078125,0.335,2.829,78.552,54.005
