Epoch Time,Processing Source,Latitude (deg),Longitude (deg),Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Wind Speed (m/s),Wind Direction (deg),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg)
1788912000,hdr,43.472869,-70.3598232,0.163,11.378,8.054,83.967,50.12,83.489,53.056,0.23,90,0.029296875,0.126953125,0.142,11.158,82.867,53.431,0.126953125,0.80078125,0.08,4.281,86.561,52.285
1788912300,embedded,43.4728667,-70.3597833,0.17,11.38,8.12,92.629,45.69,90.77,52.408,0.0,85,,,,,,,,,,,,
1788912900,hdr,43.4729102,-70.3596903,0.173,11.378,8.14,102.967,44.297,95.724,54.603,0.16,84,0.029296875,0.126953125,0.15,11.523,97.377,55.256,0.126953125,0.80078125,0.086,4.29,89.232,55.17
1788913800,hdr,43.472911,-70.359699,0.203,11.378,8.972,90.683,47.567,89.404,56.362,0.22,93,0.029296875,0.126953125,0.186,11.806,89.844,57.764,0.126953125,0.80078125,0.081,3.946,90.66,62.223
1788914100,embedded,43.4728833,-70.3596833,0.18,11.38,8.4,95.842,51.536,95.024,60.284,0.0,91,,,,,,,,,,,,
1788914700,hdr,43.4728913,-70.3596782,0.169,10.24,7.826,108.84,55.59,92.82,60.929,0.17,68,0.029296875,0.126953125,0.139,11.485,99.599,65.719,0.126953125,0.80078125,0.097,4.729,85.343,57.263
1788915900,embedded,43.47285,-70.3597,0.17,11.38,8.08,97.263,44.115,90.327,56.534,0.0,62,,,,,,,,,,,,
1788916500,hdr,43.472848,-70.3597093,0.177,10.24,8.276,75.433,44.3,82.101,51.518,0.11,85,0.029296875,0.126953125,0.146,11.482,79.464,54.572,0.126953125,0.80078125,0.1,5.17,85.887,47.366
1788917400,hdr,43.4728478,-70.3597265,0.163,10.24,8.759,55.599,53.403,81.479,63.392,0.08,74,0.029296875,0.126953125,0.14,12.488,77.595,65.393,0.126953125,0.80078125,0.084,4.774,87.197,54.408
1788917700,embedded,43.47285,-70.3597,0.17,10.24,8.46,69.185,49.108,81.677,59.957,0.0,74,,,,,,,,,,,,
1788918300,hdr,43.4728502,-70.3597242,0.162,10.24,7.983,95.679,40.122,94.783,49.582,0.1,89,0.029296875,0.126953125,0.134,10.533,98.912,50.702,0.126953125,0.80078125,0.092,5.291,88.829,49.409
