Epoch Time,Processing Source,Latitude (deg),Longitude (deg),Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Wind Speed (m/s),Wind Direction (deg),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg)
1788480000,hdr,43.4728843,-70.3599048,0.606,6.023,4.846,87.018,25.745,87.711,36.874,1.83,68,0.029296875,0.126953125,0.139,10.604,79.494,61.05,0.126953125,0.80078125,0.59,4.705,87.794,35.358
1788480300,embedded,43.47285,-70.3598833,0.61,6.02,4.88,91.22,28.973,88.266,38.39,1.6,80,,,,,,,,,,,,
1788480900,hdr,43.4728623,-70.3599015,0.582,5.12,4.692,84.837,21.736,87.312,36.329,2.26,84,0.029296875,0.126953125,0.138,10.451,82.772,54.907,0.126953125,0.80078125,0.565,4.543,87.292,35.633
1788481800,hdr,43.4728603,-70.3599115,0.594,6.023,4.898,85.16,30.364,86.321,35.636,2.11,89,0.029296875,0.126953125,0.148,11.301,73.686,53.649,0.126953125,0.80078125,0.575,4.72,86.443,35.074
1788482100,embedded,43.47285,-70.3598833,0.6,5.68,4.84,84.021,26.695,84.721,38.39,2.0,91,,,,,,,,,,,,
1788482700,hdr,43.472852,-70.3599107,0.516,6.4,4.805,66.581,31.37,79.248,36.482,1.38,79,0.029296875,0.126953125,0.12,10.587,68.617,58.506,0.126953125,0.80078125,0.502,4.659,78.951,35.682
1788483900,embedded,43.47285,-70.3599,0.49,6.4,4.76,57.047,29.84,75.53,40.425,1.6,68,,,,,,,,,,,,
1788484500,hdr,43.472867,-70.3599197,0.48,6.023,4.723,62.596,32.1,78.07,37.842,1.43,76,0.029296875,0.126953125,0.112,9.809,68.598,52.373,0.126953125,0.80078125,0.467,4.587,77.832,37.78
1788485400,hdr,43.4728773,-70.3599175,0.482,6.4,4.802,79.107,34.274,83.297,37.009,1.46,82,0.029296875,0.126953125,0.118,10.508,76.421,56.051,0.126953125,0.80078125,0.467,4.643,83.446,35.897
1788485700,embedded,43.47285,-70.3599,0.49,6.4,4.84,74.921,35.516,79.844,41.092,1.6,91,,,,,,,,,,,,
1788486300,hdr,43.4728825,-70.3599357,0.474,6.023,4.768,76.638,32.205,80.589,37.801,1.55,72,0.029296875,0.126953125,0.111,10.644,70.477,55.193,0.126953125,0.80078125,0.46,4.621,80.771,36.837
1788487200,hdr,43.4729317,-70.3599058,0.445,6.4,4.77,68.628,31.16,79.018,38.628,1.39,92,0.029296875,0.126953125,0.1,10.223,78.838,58.835,0.126953125,0.80078125,0.433,4.639,78.743,37.534
1788487500,embedded,43.4729,-70.3599,0.46,6.02,4.76,70.955,32.231,78.229,39.541,1.2,85,,,,,,,,,,,,
