Epoch Time,Processing Source,f,varianceDensity
1788652800,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.001243136;0.004769791999999999;0.004127744;0.002023424;0.005768192;0.008111104;0.011097088;0.013774848;0.03322470400000001;0.058985472000000004;0.07383552;0.095266816;0.108060672;0.18309119999999998;0.17112064000000002;0.089484288;0.067380224;0.051460096;0.025530367999999998;0.018686976;0.012869631999999999;0.010591232;0.012048384;0.01538048;0.02216448;0.035086336;0.025860096;0.029963264;0.036948992;0.028591104000000003;0.021714944;0.030916608;0.036611072;0.02343936;0.015630335999999998;0.011961344;0.012128256;0.008872960000000001;0.0050749440000000005;0.00300032;0.0034949119999999998;0.0031774719999999998;0.003979264;0.005738495999999999;0.0039895040000000005;0.0021964800000000002;0.003603456;0.003540992;0.0024330239999999998;0.001513472;0.001186816;0.0009717759999999999;0.001296384;0.0011970559999999997;0.001048576;0.00077824;0.000719872;0.000661504;0.000543744;0.0006082559999999999;0.0007229440000000001;0.000740352;0.0007936;0.000569344;0.00033792;0.000229376;0.00031744;0.000275456;0.000258048;0.00029696;0.00029491200000000004;0.00029388799999999996;0.000339968;0.00018432000000000002;0.000195584;0.000260096;0.000190464;0.000200704;0.00020889599999999997
1788653700,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.001890304;0.002315264;0.001798144;0.001296384;0.0046192640000000005;0.005890048;0.0057446400000000005;0.010714112000000001;0.021931008;0.0363008;0.046524416000000006;0.078435328;0.138679296;0.17256448000000002;0.15441408;0.121664512;0.07864524799999999;0.08095744;0.037450752000000004;0.021856255999999998;0.017195008;0.016637951999999998;0.015859711999999998;0.016805887999999998;0.021865472;0.028833791999999997;0.039137279999999997;0.04794368;0.050845695999999996;0.034912256;0.044593152000000004;0.032919552000000005;0.012624895999999998;0.01352192;0.011249664;0.010508288000000001;0.010370048000000002;0.008725504;0.006663168;0.005451776;0.005083135999999999;0.0037990400000000005;0.002825216;0.003360768;0.0038911999999999996;0.0034375680000000002;0.0022702079999999997;0.0026521599999999998;0.002299904;0.0019394560000000002;0.0016230399999999999;0.0011919360000000002;0.000867328;0.00082944;0.001048576;0.0010014719999999998;0.00100352;0.000717824;0.000733184;0.0005724160000000001;0.00044339199999999997;0.000447488;0.00042496;0.000258048;0.00042496;0.000452608;0.000356352;0.000452608;0.000335872;0.000139264;0.00015462400000000002;0.000269312;0.000206848;0.000216064;0.000161792;0.00020172799999999998;0.00016691200000000002;0.00010649599999999999;0.00011161600000000001
1788654600,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.0016650240000000002;0.002791424;0.00301568;0.0017530879999999999;0.009053183999999999;0.014620672000000001;0.014027776;0.018305024;0.022948864000000003;0.040899583999999996;0.041692160000000006;0.053849088;0.05764096;0.06351462399999999;0.075664384;0.09341952;0.0808192;0.10254131200000001;0.129339392;0.045203456;0.012002304;0.0102912;0.011497472;0.009759743999999999;0.017182720000000002;0.034792448;0.077126656;0.068230144;0.048713728000000005;0.033292288;0.03905024000000001;0.044358656;0.0358656;0.020451328;0.011820032;0.01355264;0.013042688;0.007856128;0.0074751999999999996;0.007528448;0.005282816000000001;0.004072447999999999;0.00408064;0.0040294400000000005;0.004640767999999999;0.005917696;0.0043182080000000005;0.002352128;0.0016384000000000001;0.001959936;0.001707008;0.001253376;0.001028096;0.0013660159999999998;0.0013547519999999999;0.0014151679999999999;0.0012544;0.001014784;0.000507904;0.0004956159999999999;0.000393216;0.00042496;0.00044544;0.0004884479999999999;0.0005847039999999999;0.0005888;0.00039936;0.000263168;0.000264192;0.000263168;0.000218112;0.00021913599999999998;0.000366592;0.00029286400000000005;0.000197632;0.00015052799999999998;0.000157696;0.00020172799999999998;0.00015462400000000002
1788655500,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.0032890880000000003;0.004129792;0.003968;0.002448384;0.009003008;0.011269119999999999;0.012568576000000001;0.018169855999999998;0.021408768;0.021948416000000002;0.031814656;0.051546112;0.07940812800000001;0.079579136;0.110007296;0.12888576000000002;0.09154355200000001;0.095681536;0.13543423999999998;0.07134617600000001;0.019836928;0.01021952;0.014042111999999999;0.011482112000000001;0.011348992;0.031628288;0.051049472;0.036459519999999995;0.055397376000000005;0.05208166400000001;0.03875328;0.020757504;0.020752384;0.031565824;0.025161727999999998;0.012904448;0.011452416;0.010571776;0.007425024;0.00677376;0.0061757439999999995;0.003446784;0.0037437440000000002;0.005028863999999999;0.0036823039999999995;0.004271104;0.003835904;0.00270848;0.004611072;0.0036392959999999998;0.001042432;0.0017192959999999997;0.0014899199999999998;0.0016895999999999999;0.0013219840000000002;0.0013199359999999999;0.000990208;0.0012359679999999998;0.0012247039999999999;0.0009420800000000001;0.0006830079999999999;0.000738304;0.0005724160000000001;0.000454656;0.000349184;0.000448512;0.000534528;0.00047820800000000004;0.00030617599999999996;0.000427008;0.00027648;0.000289792;0.00025088;0.000315392;0.000347136;0.00026521600000000003;0.000191488;0.000227328;0.000258048
1788657300,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.00195072;0.003298304;0.0029695999999999998;0.005310464;0.016241664;0.016996352000000003;0.006385664000000001;0.009982976000000001;0.024695808;0.026075136000000002;0.027431936;0.035482624000000004;0.041315328;0.05430579199999999;0.078594048;0.059870208;0.042807296;0.050162688000000004;0.092698624;0.062140416000000004;0.040650752;0.029540352;0.014846976000000001;0.019540992;0.017795072;0.018393088;0.026856448;0.041622528000000006;0.045810688;0.03733504;0.02858496;0.022560768;0.029054976;0.024851455999999997;0.010753024;0.01598976;0.014353408;0.008802304;0.005456896000000001;0.00631808;0.0042905600000000006;0.006211584;0.006305792;0.00466432;0.004312064;0.004286464;0.003690496;0.004673536;0.0038911999999999996;0.002861056;0.0017336320000000001;0.001276928;0.001330176;0.001026048;0.001071104;0.0009830400000000001;0.001327104;0.0012728319999999998;0.001079296;0.001122304;0.001015808;0.000543744;0.00029798400000000005;0.000549888;0.00065536;0.00062976;0.0006574080000000001;0.000750592;0.00046796800000000003;0.000505856;0.0005836799999999999;0.000365568;0.00032256;0.000324608;0.00037888;0.00027033600000000004;0.000175104;0.000169984;0.000244736
1788658200,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.00413696;0.006491136000000001;0.01076224;0.01125376;0.017479679999999997;0.019540992;0.018347007999999998;0.014467072000000001;0.02265088;0.032214016;0.026743808;0.026925056;0.047384576;0.068364288;0.063898624;0.052465663999999995;0.070156288;0.08499712;0.06375424;0.050536448;0.042257407999999996;0.029923328000000003;0.023692288;0.0167424;0.01334784;0.017995775999999998;0.040440832;0.034818048;0.017032191999999998;0.022423552;0.029285376000000002;0.016529408;0.013300736;0.013158399999999999;0.014302208;0.01693184;0.011285503999999998;0.010391552000000002;0.006490112;0.00903168;0.005901312;0.006041599999999999;0.005700608;0.005082112;0.004931584;0.0051650559999999995;0.003042304;0.0022405119999999996;0.002055168;0.0023592960000000003;0.0020418560000000003;0.0020029439999999996;0.002020352;0.001118208;0.00113152;0.001498112;0.000986112;0.000879616;0.001302528;0.000769024;0.00065536;0.001307648;0.00136192;0.0009256959999999999;0.000651264;0.000494592;0.000548864;0.000521216;0.00037376;0.000325632;0.00029696;0.000393216;0.00029696;0.000274432;0.00037478399999999997;0.000268288;0.000267264;0.000289792;0.00029491200000000004
1788659100,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.0059965439999999995;0.008387584;0.00771072;0.007074815999999999;0.009756672000000001;0.006274048;0.011031552;0.017965056;0.022519808000000002;0.022336512;0.031351807999999995;0.02916864;0.030542847999999997;0.037476352;0.06910668800000001;0.056585216;0.042140672;0.034407424;0.047767552000000005;0.070531072;0.056925184000000004;0.037204992;0.025366528;0.018240512;0.017328128;0.017403904;0.023670784;0.02415104;0.019127296000000002;0.019088384000000003;0.023012352;0.018642943999999998;0.016477184000000002;0.012744703999999999;0.01342464;0.013589503999999999;0.009237503999999999;0.0066437119999999995;0.005901312;0.006705152;0.006417408;0.003656704;0.0027648;0.0028385280000000003;0.003567616;0.002308096;0.0023674879999999996;0.0027320319999999997;0.002489344;0.001984512;0.001757184;0.001632256;0.0011509760000000002;0.0012707839999999998;0.00151552;0.0010803199999999998;0.0010649599999999998;0.0015452159999999999;0.0014274560000000001;0.001723392;0.0014458880000000002;0.0007833599999999999;0.001174528;0.0012195840000000001;0.000659456;0.0006737919999999999;0.000894976;0.000841728;0.001082368;0.00103424;0.000719872;0.000795648;0.0005642239999999999;0.00037888;0.000310272;0.000442368;0.0006963200000000001;0.00074752;0.00043315199999999996
1788660000,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.01093632;0.009027583999999998;0.0062279679999999995;0.009012224000000001;0.016710655999999997;0.009075712;0.011596799999999999;0.01875456;0.020998144;0.019207167999999997;0.021617664;0.024498176;0.027527167999999998;0.048937984;0.06135398399999999;0.059618304000000004;0.061814784;0.065225728;0.056617983999999996;0.05358796799999999;0.06597017599999999;0.060504063999999996;0.04291072;0.020733951999999996;0.017402880000000003;0.018332671999999998;0.013867008;0.011490304;0.022464512;0.020764672;0.030478335999999998;0.021949439999999997;0.016376832;0.01207808;0.007857152;0.011667456;0.013512704;0.004772864000000001;0.00555008;0.004112384;0.006474751999999999;0.005808128;0.00413696;0.0036556799999999997;0.003162112;0.003216384;0.004554752;0.0032808959999999997;0.0023275519999999997;0.0026071040000000003;0.002157568;0.002958336;0.002484224;0.0014991359999999999;0.001401856;0.001352704;0.00135168;0.000987136;0.001155072;0.000789504;0.00048639999999999995;0.000720896;0.00047820800000000004;0.0005836799999999999;0.00033689599999999994;0.0006912;0.000864256;0.000717824;0.000877568;0.00067584;0.0009984;0.001026048;0.00052736;0.0007106559999999999;0.0012247039999999999;0.000864256;0.00037376;0.000376832;0.0004986880000000001
1788660900,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.005604352;0.004546560000000001;0.00311296;0.0028088320000000003;0.007828479999999999;0.006858752;0.010943488000000001;0.019063808;0.017132544;0.016037888;0.02340352;0.034805760000000005;0.027966464;0.04440780800000001;0.06160076800000001;0.048601087999999994;0.045031424;0.052864;0.03557888;0.030263296000000002;0.048335872;0.048889856;0.035717120000000005;0.030056448;0.01527808;0.013898752;0.01133056;0.010380288;0.015476736000000001;0.014686208000000001;0.019401728;0.017862656;0.020100096;0.018379775999999997;0.016969728;0.00949248;0.011568128;0.009607168;0.00564736;0.008009728;0.006732800000000001;0.00473088;0.004902912;0.005132288;0.004472832;0.003606528;0.0038840320000000004;0.004170752000000001;0.003016704;0.002692096;0.003088384;0.0027095039999999997;0.00230912;0.001388544;0.001015808;0.000930816;0.0009830400000000001;0.00131584;0.0014346239999999998;0.001257472;0.001362944;0.001026048;0.001055744;0.000796672;0.0006850560000000001;0.0006604799999999999;0.00059392;0.0008519679999999999;0.0007116799999999999;0.000557056;0.0006082559999999999;0.000485376;0.00038912;0.000319488;0.000345088;0.000441344;0.0005713920000000001;0.00046489599999999996;0.000313344
1788661800,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.007003135999999999;0.006203391999999999;0.008196096000000002;0.012261376000000001;0.025624576;0.013739008;0.008665088000000001;0.027660288;0.01734656;0.019683327999999996;0.018405376;0.012413951999999999;0.012266496;0.018496512;0.038500352;0.035488768000000004;0.032831488;0.032465919999999995;0.039243776;0.050936832;0.054586368;0.048905216;0.044932096000000005;0.023185408;0.031071232;0.019946495999999998;0.011958271999999999;0.009854976000000001;0.011264;0.012741632;0.015898624;0.015378432000000001;0.011390976;0.014892032000000001;0.023555072;0.022842368000000002;0.017851392;0.01230336;0.010005504;0.007878656;0.006443008;0.004668415999999999;0.005757952;0.006387711999999999;0.003782656;0.003767296;0.00178176;0.003165184;0.002172928;0.001757184;0.0017663999999999998;0.001040384;0.001572864;0.002300928;0.002666496;0.00200704;0.0014899199999999998;0.001583104;0.001572864;0.001251328;0.001007616;0.000632832;0.0008468480000000001;0.00091136;0.00054272;0.00059904;0.0007833599999999999;0.000867328;0.0005836799999999999;0.000349184;0.000380928;0.000468992;0.0005867520000000001;0.000484352;0.000316416;0.000411648;0.0005478400000000001;0.00047820800000000004;0.00034304
