Epoch Time,Processing Source,f,varianceDensity
1788225300,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.002799616;0.0027514880000000003;0.0023807999999999998;0.002499584;0.004549632;0.0073082880000000005;0.005282816000000001;0.004880384;0.011841536;0.015291392;0.006253567999999999;0.003591168;0.002282496;0.0018882559999999998;0.002654208;0.003080192;0.002757632;0.0021248;0.002267136;0.0017623040000000001;0.0015267839999999998;0.0015144960000000002;0.001435648;0.0012052480000000001;0.000841728;0.000963584;0.0010127360000000002;0.000868352;0.0009523200000000001;0.0008151040000000001;0.000321536;0.0006778880000000001;0.0007976959999999999;0.000461824;0.00057856;0.000881664;0.0007372800000000001;0.000524288;0.000393216;0.000387072;0.000592896;0.00041472;0.000381952;0.000436224;0.00037478399999999997;0.000380928;0.000258048;0.00021504000000000003;0.00011161600000000001;0.000253952;0.0003072;0.000226304;0.00023244799999999998;0.000190464;0.00017715200000000003;0.00010137599999999999;0.000120832;0.00015564799999999998;0.00010649599999999999;9.932800000000001e-05;0.00010649599999999999;9.216000000000001e-05;9.4208e-05;9.728e-05;9.4208e-05;8.9088e-05;9.4208e-05;6.3488e-05;5.3247999999999996e-05;5.222399999999999e-05;5.7344e-05;7.475199999999999e-05;4.5056e-05;3.4816e-05;4.4032e-05;5.4272e-05;2.9696e-05;4.4032e-05;4.4032e-05
1788226200,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.004757504;0.011379712;0.011844607999999998;0.006259712000000001;0.0051671040000000005;0.0068997120000000006;0.014022656;0.010540032;0.007570432000000001;0.0073472;0.00520704;0.002625536;0.001893376;0.002061312;0.002405376;0.00244736;0.003718144;0.002883584;0.0021903359999999998;0.001870848;0.001711104;0.0012052480000000001;0.000789504;0.0011151359999999999;0.001238016;0.00115712;0.000840704;0.0007495679999999999;0.001053696;0.001158144;0.0010475520000000002;0.001359872;0.0009472;0.0006676480000000001;0.0006656;0.00042598399999999997;0.000661504;0.0006656;0.000525312;0.0005713920000000001;0.000510976;0.000457728;0.000345088;0.000441344;0.00049664;0.00032768;0.00015462400000000002;0.000137216;0.000320512;0.000447488;0.000314368;0.000159744;0.00013311999999999997;0.000140288;0.000164864;0.00017715200000000003;0.00021913599999999998;0.00014745600000000002;0.00012288000000000002;0.000118784;0.000136192;7.782399999999999e-05;4.5056e-05;6.144000000000001e-05;6.5536e-05;6.144000000000001e-05;5.8368e-05;4.6080000000000006e-05;5.632e-05;4.7104e-05;6.3488e-05;7.782399999999999e-05;8.2944e-05;6.5536e-05;5.3247999999999996e-05;5.8368e-05;4.9152e-05;3.7888e-05;4.6080000000000006e-05
1788227100,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.00503808;0.018635776000000003;0.016351232;0.0064645119999999995;0.00896;0.013943808;0.012830719999999999;0.00997888;0.009887743999999999;0.012240896;0.00642048;0.0032337920000000005;0.00214016;0.002548736;0.003699712;0.002654208;0.003068928;0.002722816;0.0020183040000000003;0.0022394880000000004;0.002704384;0.002835456;0.001814528;0.001074176;0.00115712;0.001027072;0.0010956800000000001;0.0013608960000000001;0.001289216;0.000990208;0.000768;0.000551936;0.000812032;0.000979968;0.001067008;0.0009973760000000001;0.000553984;0.00030412799999999997;0.00036352;0.000449536;0.00042291200000000006;0.00036147200000000005;0.000375808;0.000313344;0.00023244799999999998;0.00027136;0.000205824;0.000258048;0.00036966399999999996;0.000357376;0.000275456;0.000190464;0.00020377600000000002;0.000248832;0.00017715200000000003;0.00016384;0.000103424;7.782399999999999e-05;0.00011264;0.000151552;0.000128;0.000116736;0.000128;0.00010956799999999999;8.6016e-05;9.6256e-05;8.4992e-05;7.782399999999999e-05;9.6256e-05;7.5776e-05;8.0896e-05;8.8064e-05;3.2768e-05;4.3008e-05;4.8128e-05;7.167999999999999e-05;5.1200000000000004e-05;5.9392e-05;6.8608e-05
1788228000,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.006535168;0.009558015999999999;0.00733184;0.006341632;0.010038271999999999;0.00699392;0.009025536;0.007114752;0.0044605439999999994;0.008167424000000001;0.007092224;0.00611328;0.002777088;0.0020029439999999996;0.003823616;0.0028897280000000003;0.0033546239999999996;0.0050677759999999995;0.004308992;0.002258944;0.0012308479999999999;0.001570816;0.00170496;0.001610752;0.00118784;0.0012052480000000001;0.001164288;0.0013506560000000002;0.0011776;0.001011712;0.001276928;0.0011632640000000002;0.0008192000000000001;0.000647168;0.000482304;0.001073152;0.001524736;0.0010496000000000001;0.0007075839999999999;0.0006041600000000001;0.000432128;0.00050688;0.00049664;0.000386048;0.00026112;0.000244736;0.00023859199999999998;0.00024063999999999997;0.00020889599999999997;0.00018432000000000002;0.00018944;0.00017715200000000003;0.000229376;0.00027340799999999994;0.000246784;0.00017408000000000001;0.000183296;0.000200704;0.00017715200000000003;0.00016691200000000002;0.000156672;0.000157696;0.000132096;0.000126976;0.000114688;0.000129024;0.000162816;0.0001536;0.00016691200000000002;0.000113664;5.7344e-05;8.8064e-05;0.000100352;8.3968e-05;7.68e-05;8.3968e-05;0.000161792;0.00030617599999999996;0.000381952
1788228900,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.009458688;0.017492992000000002;0.01536512;0.009391104;0.004815872;0.0102912;0.015582207999999998;0.014644224;0.00773632;0.009480192;0.009362432;0.009033728;0.005909504;0.003549184;0.00301056;0.003515392;0.0043182080000000005;0.0035788799999999996;0.0031774719999999998;0.002306048;0.001562624;0.0010608640000000001;0.00176128;0.0016302080000000002;0.0016906239999999997;0.001475584;0.0010496000000000001;0.0012400640000000001;0.0009441279999999999;0.0009564160000000001;0.0009615359999999999;0.000877568;0.00098816;0.000918528;0.0005580800000000001;0.00072704;0.0009400319999999999;0.0005754880000000001;0.000674816;0.00065536;0.000434176;0.000335872;0.000380928;0.000513024;0.000485376;0.00039936;0.0004352;0.000411648;0.00031232;0.000222208;0.000283648;0.00022528;0.000257024;0.000234496;0.00021299199999999998;0.00016384;0.000242688;0.000252928;0.00019968;0.000136192;0.00015872;0.00016896;0.000113664;7.9872e-05;7.475199999999999e-05;0.00017408000000000001;0.000118784;0.00010752000000000001;0.000114688;0.000152576;0.00018944;0.00014643200000000002;0.000134144;0.00021401600000000003;0.00010956799999999999;0.000180224;0.00037478399999999997;0.00043315199999999996;0.000319488
1788229800,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.006762495999999999;0.011799552;0.017037312000000002;0.008788992;0.006772736;0.008308735999999999;0.005955584;0.006324224;0.012709887999999999;0.012475392;0.00902144;0.006144;0.00428032;0.002859008;0.0030627840000000003;0.0043878400000000005;0.003790848;0.003332096;0.004015104;0.00342016;0.00242176;0.00075776;0.000877568;0.001097728;0.0016138239999999998;0.00180224;0.001451008;0.0015851519999999998;0.0013701120000000002;0.000813056;0.000577536;0.000636928;0.000781312;0.00116224;0.00087552;0.0007464960000000001;0.0006973439999999999;0.0006082559999999999;0.000842752;0.0006021119999999999;0.000550912;0.0007168;0.00061952;0.000623616;0.000607232;0.00040243200000000004;0.00043827199999999997;0.00040243200000000004;0.000162816;0.00020377600000000002;0.000229376;0.00023142399999999999;0.000222208;0.000279552;0.00039936;0.00033894400000000004;0.000224256;0.000252928;0.00022323200000000002;0.000191488;0.00014950399999999998;0.00010649599999999999;9.6256e-05;0.00012288000000000002;0.000114688;8.8064e-05;9.4208e-05;9.932800000000001e-05;8.3968e-05;7.0656e-05;5.1200000000000004e-05;8.0896e-05;7.372800000000001e-05;4.4032e-05;5.5296e-05;6.5536e-05;7.372800000000001e-05;7.9872e-05;0.000140288
1788230700,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.0057999359999999995;0.004235264;0.001529856;0.002476032;0.002881536;0.001685504;0.0041492479999999995;0.004378624000000001;0.008290304;0.007937024;0.013780992;0.012439552000000001;0.00550912;0.0037990400000000005;0.0051599359999999995;0.004553728;0.005236736;0.0044052480000000005;0.004862976;0.004523008;0.00362496;0.0020418560000000003;0.0017182719999999999;0.0024852480000000002;0.001917952;0.001711104;0.001426432;0.001193984;0.00096768;0.000758784;0.0005898240000000001;0.000761856;0.000816128;0.000922624;0.0004986880000000001;0.00047820800000000004;0.0005713920000000001;0.000771072;0.000781312;0.000510976;0.00046080000000000003;0.00039219200000000003;0.00057856;0.0004915200000000001;0.000489472;0.000525312;0.000520192;0.000388096;0.00047616000000000005;0.00036761599999999997;0.000246784;0.00020480000000000002;0.000216064;0.000316416;0.000351232;0.00030208000000000004;0.00022323200000000002;0.00018739199999999998;0.000103424;9.0112e-05;0.00010137599999999999;0.00011776000000000001;0.00014745600000000002;0.000134144;8.704000000000001e-05;8.704000000000001e-05;6.5536e-05;4.7104e-05;4.3008e-05;6.144000000000001e-05;6.3488e-05;5.1200000000000004e-05;4.096e-05;3.2768e-05;6.5536e-05;7.9872e-05;5.7344e-05;5.8368e-05;3.8911999999999996e-05
1788231600,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.001529856;0.001501184;0.0009768959999999999;0.002689024;0.0022558720000000003;0.0020418560000000003;0.00462336;0.0059791359999999995;0.005262336;0.0045199360000000004;0.0045056;0.003299328;0.003362816;0.0027729919999999997;0.002700288;0.0048762879999999995;0.004048896000000001;0.00474112;0.0036894719999999996;0.002436096;0.00159744;0.001800192;0.001550336;0.002307072;0.001824768;0.00101376;0.001186816;0.0012994559999999998;0.001267712;0.0012789759999999998;0.001002496;0.0008652800000000001;0.000922624;0.000775168;0.001057792;0.000903168;0.000776192;0.000646144;0.00059392;0.00041779199999999995;0.00027033600000000004;0.000398336;0.00033894400000000004;0.000415744;0.0005877759999999999;0.000576512;0.000603136;0.000510976;0.000371712;0.00030617599999999996;0.000345088;0.000335872;0.00019456;0.000229376;0.000195584;0.00010137599999999999;0.000134144;0.000180224;0.00023961599999999998;0.00018944;0.000144384;0.000137216;7.68e-05;0.000105472;0.000100352;8.192e-05;8.0896e-05;8.9088e-05;0.000100352;7.9872e-05;4.6080000000000006e-05;6.144000000000001e-05;5.9392e-05;6.0416e-05;5.0176e-05;4.1984e-05;3.6864000000000005e-05;5.1200000000000004e-05;4.4032e-05
1788232500,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.0023265280000000004;0.0033105920000000002;0.0024299520000000004;0.0018687999999999999;0.002768896;0.004842496;0.005321728;0.010738688;0.011223039999999998;0.009367552;0.007645184;0.007591936;0.004551680000000001;0.004692992;0.004429824;0.0038410239999999997;0.003002368;0.004978688;0.005853183999999999;0.0045895680000000005;0.002172928;0.0017459199999999998;0.0012912639999999999;0.001186816;0.00129024;0.00131072;0.0011919360000000002;0.0011509760000000002;0.001133568;0.000802816;0.0010465279999999997;0.001330176;0.000897024;0.000908288;0.001035264;0.000661504;0.0007116799999999999;0.0006000640000000001;0.000485376;0.00029081600000000006;0.000515072;0.0005734399999999999;0.000420864;0.000313344;0.00028671999999999997;0.00026521600000000003;0.000284672;0.00019968;0.000264192;0.00043724800000000005;0.00023961599999999998;0.00027033600000000004;0.00028774400000000004;0.000218112;0.000196608;0.00022528;0.000167936;9.5232e-05;0.00014335999999999998;0.000191488;0.00012288000000000002;8.192e-05;5.5296e-05;5.7344e-05;8.192e-05;7.782399999999999e-05;4.8128e-05;4.8128e-05;5.222399999999999e-05;3.3792000000000004e-05;5.632e-05;6.4512e-05;4.9152e-05;5.222399999999999e-05;4.9152e-05;5.9392e-05;3.9936e-05;2.7648e-05;3.5839999999999996e-05
1788233400,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.002159616;0.0026071040000000003;0.0017807360000000002;0.00049664;0.00246784;0.004408319999999999;0.002921472;0.00532992;0.010678271999999999;0.009141248;0.007660544;0.006721536;0.005001216;0.002238464;0.0027156479999999998;0.002260992;0.0025937919999999997;0.0028190719999999997;0.003064832;0.002043904;0.001800192;0.002067456;0.001989632;0.0016988160000000001;0.0022568959999999996;0.0013393919999999998;0.0008765439999999999;0.0011007999999999999;0.0017192959999999997;0.001396736;0.0006993920000000001;0.000753664;0.0008704;0.000965632;0.0006840319999999999;0.001345536;0.000863232;0.000529408;0.000485376;0.000388096;0.000510976;0.000448512;0.00041676800000000003;0.000485376;0.000398336;0.000326656;0.000289792;0.000280576;0.000318464;0.000316416;0.000376832;0.00028671999999999997;0.00038912;0.000217088;0.00018534400000000002;0.000200704;0.000137216;0.000137216;0.000164864;0.000169984;0.00014540800000000003;8.704000000000001e-05;6.8608e-05;9.5232e-05;0.000113664;8.6016e-05;6.3488e-05;6.144000000000001e-05;6.9632e-05;7.5776e-05;7.0656e-05;5.3247999999999996e-05;3.6864000000000005e-05;3.7888e-05;3.2768e-05;4.1984e-05;4.9152e-05;4.9152e-05;5.0176e-05
