Epoch Time,Processing Source,Latitude (deg),Longitude (deg),Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Wind Speed (m/s),Wind Direction (deg),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg)
1788224700,embedded,43.4729667,-70.3597167,0.14,11.38,6.72,78.589,47.787,85.668,59.933,0.0,80,,,,,,,,,,,,
1788225300,hdr,43.4729832,-70.3596977,0.132,8.533,6.062,79.1,40.103,78.972,56.381,0.17,80,0.029296875,0.126953125,0.096,11.16,72.449,63.857,0.126953125,0.80078125,0.09,3.978,83.002,51.48
1788226200,hdr,43.4729867,-70.359722,0.147,11.378,6.916,93.625,42.605,82.836,60.618,0.2,68,0.029296875,0.126953125,0.116,13.495,81.012,62.856,0.126953125,0.80078125,0.09,3.845,85.447,58.565
1788226500,embedded,43.4729667,-70.3597167,0.14,9.3,6.74,67.211,50.555,82.84,62.765,0.0,80,,,,,,,,,,,,
1788227100,hdr,43.4729833,-70.3597242,0.165,25.602,7.448,66.962,64.943,88.232,61.906,0.2,78,0.029296875,0.126953125,0.134,13.687,87.982,64.744,0.126953125,0.80078125,0.096,3.966,88.093,59.088
1788228000,hdr,43.4729612,-70.3597617,0.151,14.628,6.208,114.239,66.025,84.432,64.635,0.27,107,0.029296875,0.126953125,0.109,13.862,82.527,71.793,0.126953125,0.80078125,0.105,3.894,85.402,58.239
1788228300,embedded,43.4729333,-70.3597667,0.15,11.38,6.4,79.573,52.979,86.355,65.146,0.4,97,,,,,,,,,,,,
1788228900,hdr,43.4729318,-70.3597812,0.174,25.602,6.981,97.502,71.512,86.669,60.507,0.21,77,0.029296875,0.126953125,0.134,14.044,81.827,63.569,0.126953125,0.80078125,0.111,4.031,91.129,55.256
1788229800,hdr,43.4728857,-70.359848,0.164,20.479,6.716,68.191,73.614,85.065,57.589,0.23,103,0.029296875,0.126953125,0.123,13.679,80.005,62.685,0.126953125,0.80078125,0.108,4.043,89.937,48.679
1788230100,embedded,43.4728833,-70.3598333,0.17,20.48,6.88,73.429,72.062,85.72,58.906,0.4,97,,,,,,,,,,,,
1788230700,hdr,43.4728767,-70.359859,0.148,7.877,5.572,86.089,45.626,84.913,54.116,0.25,90,0.029296875,0.126953125,0.082,12.401,76.049,62.776,0.126953125,0.80078125,0.123,4.472,86.969,49.86
1788231600,hdr,43.4728518,-70.359856,0.124,10.24,4.939,77.707,49.085,90.135,54.467,0.27,102,0.029296875,0.126953125,0.07,11.589,79.998,65.43,0.126953125,0.80078125,0.103,3.899,91.487,50.073
1788231900,embedded,43.47285,-70.35985,0.13,8.54,5.16,82.175,54.618,86.376,56.702,0.4,102,,,,,,,,,,,,
1788232500,hdr,43.4728475,-70.35985,0.144,9.309,5.749,71.535,49.22,87.726,52.237,0.18,95,0.029296875,0.126953125,0.092,11.261,78.703,58.0,0.126953125,0.80078125,0.111,4.305,92.316,49.005
1788233400,hdr,43.4728443,-70.3598515,0.131,9.309,5.346,80.524,47.347,92.105,50.21,0.22,108,0.029296875,0.126953125,0.081,11.08,83.489,55.966,0.126953125,0.80078125,0.103,4.056,95.267,46.773
1788233700,embedded,43.47285,-70.35985,0.14,9.3,5.46,78.514,49.723,89.429,51.979,0.0,108,,,,,,,,,,,,
1788234300,hdr,43.4728555,-70.3598637,0.131,8.533,5.17,68.148,51.05,90.624,52.349,0.24,100,0.029296875,0.126953125,0.075,10.677,78.478,61.509,0.126953125,0.80078125,0.108,4.139,94.986,48.09
1788235200,hdr,43.472842,-70.3598608,0.139,8.533,5.259,83.118,46.139,91.112,47.487,0.26,120,0.029296875,0.126953125,0.079,10.756,85.234,51.261,0.126953125,0.80078125,0.114,4.232,93.128,46.24
